TaskID,目标区域,开工小时,等待_h,时延_ms
16872,RegionB,891,0.0,5.0
16873,RegionD,1518,0.0,5.0
16874,RegionD,1956,0.0,5.0
16875,RegionE,2097,0.0,5.0
16876,RegionE,1181,0.0,5.0
16877,RegionA,1619,0.0,5.0
16878,RegionA,1826,0.0,5.0
16879,RegionD,91,0.0,5.0
16880,RegionC,1406,0.0,5.0
16881,RegionB,2304,0.0,5.0
16882,RegionF,2332,0.0,5.0
16883,RegionE,2067,0.0,5.0
16884,RegionA,1868,0.0,5.0
16885,RegionB,1534,0.0,5.0
16886,RegionB,280,0.0,5.0
16887,RegionB,2345,0.0,5.0
16888,RegionE,1135,0.0,5.0
16889,RegionE,393,0.0,5.0
16890,RegionA,676,0.0,5.0
16891,RegionA,843,0.0,5.0
16892,RegionD,410,0.0,5.0
16893,RegionC,1128,0.0,5.0
16894,RegionE,2217,0.0,5.0
16895,RegionC,2129,0.0,5.0
16896,RegionF,1001,0.0,5.0
16897,RegionB,1377,0.0,5.0
16898,RegionD,2336,0.0,5.0
16899,RegionB,1114,0.0,5.0
16900,RegionC,1822,0.0,5.0
16901,RegionD,1435,0.0,5.0
16902,RegionE,1307,0.0,5.0
16903,RegionF,150,0.0,5.0
16904,RegionA,76,0.0,5.0
16905,RegionB,1335,0.0,5.0
16906,RegionC,1078,0.0,5.0
16907,RegionE,861,0.0,5.0
16908,RegionE,1253,0.0,5.0
16909,RegionD,1769,0.0,5.0
16910,RegionB,1928,0.0,5.0
16911,RegionD,2017,0.0,5.0
16912,RegionB,1377,0.0,5.0
16913,RegionC,2308,0.0,5.0
16914,RegionC,576,0.0,5.0
16915,RegionF,10,0.0,5.0
16916,RegionF,1088,0.0,5.0
16917,RegionC,220,0.0,5.0
16918,RegionB,1658,0.0,5.0
16919,RegionD,987,0.0,5.0
16920,RegionD,461,0.0,5.0
16921,RegionD,862,0.0,5.0
16922,RegionF,1899,0.0,5.0
16923,RegionA,511,0.0,5.0
16924,RegionA,195,0.0,5.0
16925,RegionA,504,0.0,5.0
16926,RegionC,1033,0.0,5.0
16927,RegionD,1863,0.0,5.0
16928,RegionC,1178,0.0,5.0
16929,RegionF,1076,0.0,5.0
16930,RegionA,293,0.0,5.0
16931,RegionD,1074,0.0,5.0
16932,RegionD,2197,0.0,5.0
16933,RegionD,546,0.0,5.0
16934,RegionC,1443,0.0,5.0
16935,RegionE,1918,0.0,5.0
16936,RegionA,1379,0.0,5.0
16937,RegionA,1042,0.0,5.0
16938,RegionA,914,0.0,5.0
16939,RegionC,1107,0.0,5.0
16940,RegionE,1998,0.0,5.0
16941,RegionE,390,0.0,5.0
16942,RegionF,2187,0.0,5.0
16943,RegionA,1532,0.0,5.0
16944,RegionB,876,0.0,5.0
16945,RegionD,1286,0.0,5.0
16946,RegionB,973,0.0,5.0
16947,RegionC,2197,0.0,5.0
16948,RegionE,1527,0.0,5.0
16949,RegionF,2263,0.0,5.0
16950,RegionA,2384,0.0,5.0
16951,RegionB,1990,0.0,5.0
16952,RegionD,1234,0.0,5.0
16953,RegionD,1483,0.0,5.0
16954,RegionF,400,0.0,5.0
16955,RegionF,1674,0.0,5.0
16956,RegionA,181,0.0,5.0
16957,RegionA,2174,0.0,5.0
16958,RegionB,481,0.0,5.0
16959,RegionB,1681,0.0,5.0
16960,RegionC,976,0.0,5.0
16961,RegionC,1236,0.0,5.0
16962,RegionF,7,0.0,5.0
16963,RegionA,74,0.0,5.0
16964,RegionB,416,0.0,5.0
16965,RegionC,1640,0.0,5.0
16966,RegionE,1821,0.0,5.0
16967,RegionE,393,0.0,5.0
16968,RegionF,2018,0.0,5.0
16969,RegionA,2003,0.0,5.0
16970,RegionD,1005,0.0,5.0
16971,RegionB,509,0.0,5.0
16972,RegionE,1430,0.0,5.0
16973,RegionE,1308,0.0,5.0
16974,RegionF,1392,0.0,5.0
16975,RegionE,2122,0.0,5.0
16976,RegionC,887,0.0,5.0
16977,RegionB,1160,0.0,5.0
16978,RegionC,1648,0.0,5.0
16979,RegionB,502,0.0,5.0
16980,RegionD,104,0.0,5.0
16981,RegionC,1590,0.0,5.0
16982,RegionA,79,0.0,5.0
16983,RegionA,1884,0.0,5.0
16984,RegionB,127,0.0,5.0
16985,RegionD,161,0.0,5.0
16986,RegionB,1795,0.0,5.0
16987,RegionF,144,0.0,5.0
16988,RegionF,1884,0.0,5.0
16989,RegionB,1104,0.0,5.0
16990,RegionD,136,0.0,5.0
16991,RegionC,2224,0.0,5.0
16992,RegionD,729,0.0,5.0
16993,RegionE,1280,0.0,5.0
16994,RegionE,400,0.0,5.0
16995,RegionA,639,0.0,5.0
16996,RegionA,1495,0.0,5.0
16997,RegionD,968,0.0,5.0
16998,RegionD,2251,0.0,5.0
16999,RegionE,1737,0.0,5.0
17000,RegionE,1645,0.0,5.0
17001,RegionF,1023,0.0,5.0
17002,RegionA,810,0.0,5.0
17003,RegionB,1993,0.0,5.0
17004,RegionB,1507,0.0,5.0
17005,RegionE,1458,0.0,5.0
17006,RegionE,2159,0.0,5.0
17007,RegionF,1669,0.0,5.0
17008,RegionF,2003,0.0,5.0
17009,RegionA,1861,0.0,5.0
17010,RegionA,544,0.0,5.0
17011,RegionD,2205,0.0,5.0
17012,RegionB,1106,0.0,5.0
17013,RegionC,875,0.0,5.0
17014,RegionD,1414,0.0,5.0
17015,RegionA,794,0.0,5.0
17016,RegionD,29,0.0,5.0
17017,RegionB,1114,0.0,5.0
17018,RegionB,193,0.0,5.0
17019,RegionE,1917,0.0,5.0
17020,RegionE,675,0.0,5.0
17021,RegionF,1268,0.0,5.0
17022,RegionC,928,0.0,5.0
17023,RegionB,1659,0.0,5.0
17024,RegionD,921,0.0,5.0
17025,RegionD,1965,0.0,5.0
17026,RegionE,2325,0.0,5.0
17027,RegionF,1808,0.0,5.0
17028,RegionA,1097,0.0,5.0
17029,RegionD,91,0.0,5.0
17030,RegionA,45,0.0,5.0
17031,RegionD,211,0.0,5.0
17032,RegionD,935,0.0,5.0
17033,RegionE,1789,0.0,5.0
17034,RegionF,2296,0.0,5.0
17035,RegionA,1596,0.0,5.0
17036,RegionA,2103,0.0,5.0
17037,RegionB,1403,0.0,5.0
17038,RegionB,1700,0.0,5.0
17039,RegionC,1928,0.0,5.0
17040,RegionF,1083,0.0,5.0
17041,RegionA,279,0.0,5.0
17042,RegionA,2074,0.0,5.0
17043,RegionD,1598,0.0,5.0
17044,RegionC,2389,0.0,5.0
17045,RegionB,362,0.0,5.0
17046,RegionC,526,0.0,5.0
17047,RegionE,680,0.0,5.0
17048,RegionA,1080,0.0,5.0
17049,RegionD,681,0.0,5.0
17050,RegionB,651,0.0,5.0
17051,RegionC,338,0.0,5.0
17052,RegionC,2398,0.0,5.0
17053,RegionE,2238,0.0,5.0
17054,RegionA,601,0.0,5.0
17055,RegionA,1253,0.0,5.0
17056,RegionB,1304,0.0,5.0
17057,RegionC,1081,0.0,5.0
17058,RegionE,1117,0.0,5.0
17059,RegionE,1524,0.0,5.0
17060,RegionF,879,0.0,5.0
17061,RegionA,1535,0.0,5.0
17062,RegionD,1298,0.0,5.0
17063,RegionB,1173,0.0,5.0
17064,RegionB,448,0.0,5.0
17065,RegionE,399,0.0,5.0
17066,RegionF,2180,0.0,5.0
17067,RegionF,1403,0.0,5.0
17068,RegionA,875,0.0,5.0
17069,RegionB,1843,0.0,5.0
17070,RegionB,2093,0.0,5.0
17071,RegionB,1384,0.0,5.0
17072,RegionC,237,0.0,5.0
17073,RegionD,2263,0.0,5.0
17074,RegionB,2211,0.0,5.0
17075,RegionA,886,0.0,5.0
17076,RegionB,1756,0.0,5.0
17077,RegionE,1232,0.0,5.0
17078,RegionC,2199,0.0,5.0
17079,RegionE,2034,0.0,5.0
17080,RegionE,1065,0.0,5.0
17081,RegionA,551,0.0,5.0
17082,RegionA,114,0.0,5.0
17083,RegionB,1069,0.0,5.0
17084,RegionE,2139,0.0,5.0
17085,RegionC,812,0.0,5.0
17086,RegionC,1325,0.0,5.0
17087,RegionA,244,0.0,5.0
17088,RegionA,455,0.0,5.0
17089,RegionA,1814,0.0,5.0
17090,RegionB,2218,0.0,5.0
17091,RegionB,1594,0.0,5.0
17092,RegionC,801,0.0,5.0
17093,RegionE,2081,0.0,5.0
17094,RegionA,1617,0.0,5.0
17095,RegionB,1919,0.0,5.0
17096,RegionC,189,0.0,5.0
17097,RegionE,2347,0.0,5.0
17098,RegionC,1727,0.0,5.0
17099,RegionF,1979,0.0,5.0
17100,RegionA,444,0.0,5.0
17101,RegionD,971,0.0,5.0
17102,RegionB,1545,0.0,5.0
17103,RegionB,1528,0.0,5.0
17104,RegionB,1979,0.0,5.0
17105,RegionE,1977,0.0,5.0
17106,RegionF,269,0.0,5.0
17107,RegionB,1704,0.0,5.0
17108,RegionA,384,0.0,5.0
17109,RegionB,603,0.0,5.0
17110,RegionB,1154,0.0,5.0
17111,RegionE,2144,0.0,5.0
17112,RegionF,1616,0.0,5.0
17113,RegionA,202,0.0,5.0
17114,RegionD,1227,0.0,5.0
17115,RegionA,2052,0.0,5.0
17116,RegionC,2352,0.0,5.0
17117,RegionB,183,0.0,5.0
17118,RegionC,662,0.0,5.0
17119,RegionF,1218,0.0,5.0
17120,RegionB,1345,0.0,5.0
17121,RegionB,1051,0.0,5.0
17122,RegionD,1758,0.0,5.0
17123,RegionC,1222,0.0,5.0
17124,RegionC,341,0.0,5.0
17125,RegionE,151,0.0,5.0
17126,RegionF,944,0.0,5.0
17127,RegionC,83,0.0,5.0
17128,RegionB,1024,0.0,5.0
17129,RegionD,135,0.0,5.0
17130,RegionE,1992,0.0,5.0
17131,RegionE,63,0.0,5.0
17132,RegionC,1222,0.0,5.0
17133,RegionA,1377,0.0,5.0
17134,RegionD,468,0.0,5.0
17135,RegionD,1845,0.0,5.0
17136,RegionE,217,0.0,5.0
17137,RegionC,2262,0.0,5.0
17138,RegionC,1530,0.0,5.0
17139,RegionF,2350,0.0,5.0
17140,RegionA,769,0.0,5.0
17141,RegionB,2231,0.0,5.0
17142,RegionB,2373,0.0,5.0
17143,RegionD,1902,0.0,5.0
17144,RegionC,1893,0.0,5.0
17145,RegionE,717,0.0,5.0
17146,RegionA,1360,0.0,5.0
17147,RegionA,274,0.0,5.0
17148,RegionD,1019,0.0,5.0
17149,RegionD,1630,0.0,5.0
17150,RegionE,567,0.0,5.0
17151,RegionE,703,0.0,5.0
17152,RegionF,14,0.0,5.0
17153,RegionA,713,0.0,5.0
17154,RegionA,1734,0.0,5.0
17155,RegionD,102,0.0,5.0
17156,RegionE,2089,0.0,5.0
17157,RegionD,1502,0.0,5.0
17158,RegionE,2106,0.0,5.0
17159,RegionA,579,0.0,5.0
17160,RegionD,949,0.0,5.0
17161,RegionA,1507,0.0,5.0
17162,RegionD,945,0.0,5.0
17163,RegionE,1220,0.0,5.0
17164,RegionC,338,0.0,5.0
17165,RegionD,1672,0.0,5.0
17166,RegionA,1837,0.0,5.0
17167,RegionA,1336,0.0,5.0
17168,RegionB,1966,0.0,5.0
17169,RegionC,1384,0.0,5.0
17170,RegionD,1545,0.0,5.0
17171,RegionF,891,0.0,5.0
17172,RegionF,1413,0.0,5.0
17173,RegionA,106,0.0,5.0
17174,RegionA,333,0.0,5.0
17175,RegionC,192,0.0,5.0
17176,RegionB,616,0.0,5.0
17177,RegionF,1001,0.0,5.0
17178,RegionD,355,0.0,5.0
17179,RegionB,1353,0.0,5.0
17180,RegionB,2102,0.0,5.0
17181,RegionD,2387,0.0,5.0
17182,RegionE,1975,0.0,5.0
17183,RegionE,2368,0.0,5.0
17184,RegionC,903,0.0,5.0
17185,RegionF,1858,0.0,5.0
17186,RegionA,2018,0.0,5.0
17187,RegionB,333,0.0,5.0
17188,RegionC,109,0.0,5.0
17189,RegionB,133,0.0,5.0
17190,RegionD,1682,0.0,5.0
17191,RegionF,1850,0.0,5.0
17192,RegionA,2347,0.0,5.0
17193,RegionA,301,0.0,5.0
17194,RegionA,1038,0.0,5.0
17195,RegionE,1564,0.0,5.0
17196,RegionC,1351,0.0,5.0
17197,RegionC,1606,0.0,5.0
17198,RegionF,2215,0.0,5.0
17199,RegionA,2274,0.0,5.0
17200,RegionD,1313,0.0,5.0
17201,RegionB,979,0.0,5.0
17202,RegionD,1577,0.0,5.0
17203,RegionE,1060,0.0,5.0
17204,RegionC,2282,0.0,5.0
17205,RegionA,1653,0.0,5.0
17206,RegionA,1903,0.0,5.0
17207,RegionD,1784,0.0,5.0
17208,RegionB,38,0.0,5.0
17209,RegionD,1146,0.0,5.0
17210,RegionC,1270,0.0,5.0
17211,RegionF,1863,0.0,5.0
17212,RegionB,955,0.0,5.0
17213,RegionA,1935,0.0,5.0
17214,RegionB,182,0.0,5.0
17215,RegionB,924,0.0,5.0
17216,RegionC,1082,0.0,5.0
17217,RegionF,1721,0.0,5.0
17218,RegionA,1848,0.0,5.0
17219,RegionA,2047,0.0,5.0
17220,RegionB,1393,0.0,5.0
17221,RegionB,1,0.0,5.0
17222,RegionD,2223,0.0,5.0
17223,RegionE,2184,0.0,5.0
17224,RegionD,1243,0.0,5.0
17225,RegionB,1797,0.0,5.0
17226,RegionD,889,0.0,5.0
17227,RegionB,2217,0.0,5.0
17228,RegionB,1410,0.0,5.0
17229,RegionD,80,0.0,5.0
17230,RegionE,1185,0.0,5.0
17231,RegionF,1981,0.0,5.0
17232,RegionA,1863,0.0,5.0
17233,RegionD,2390,0.0,5.0
17234,RegionC,2374,0.0,5.0
17235,RegionE,1224,0.0,5.0
17236,RegionE,1693,0.0,5.0
17237,RegionD,430,0.0,5.0
17238,RegionA,209,0.0,5.0
17239,RegionB,2359,0.0,5.0
17240,RegionB,1606,0.0,5.0
17241,RegionC,1841,0.0,5.0
17242,RegionD,1187,0.0,5.0
17243,RegionF,1438,0.0,5.0
17244,RegionF,1398,0.0,5.0
17245,RegionA,613,0.0,5.0
17246,RegionD,2315,0.0,5.0
17247,RegionC,621,0.0,5.0
17248,RegionB,1586,0.0,5.0
17249,RegionE,2361,0.0,5.0
17250,RegionC,1212,0.0,5.0
17251,RegionA,1383,0.0,5.0
17252,RegionA,101,0.0,5.0
17253,RegionA,2375,0.0,5.0
17254,RegionB,2078,0.0,5.0
17255,RegionD,1557,0.0,5.0
17256,RegionF,1428,0.0,5.0
17257,RegionF,1707,0.0,5.0
17258,RegionA,1777,0.0,5.0
17259,RegionB,745,0.0,5.0
17260,RegionD,1670,0.0,5.0
17261,RegionB,894,0.0,5.0
17262,RegionE,541,0.0,5.0
17263,RegionE,2244,0.0,5.0
17264,RegionA,138,0.0,5.0
17265,RegionD,1813,0.0,5.0
17266,RegionB,1868,0.0,5.0
17267,RegionC,1534,0.0,5.0
17268,RegionD,167,0.0,5.0
17269,RegionF,840,0.0,5.0
17270,RegionF,2314,0.0,5.0
17271,RegionA,591,0.0,5.0
17272,RegionB,912,0.0,5.0
17273,RegionB,1918,0.0,5.0
17274,RegionE,752,0.0,5.0
17275,RegionE,1818,0.0,5.0
17276,RegionC,349,0.0,5.0
17277,RegionA,1793,0.0,5.0
17278,RegionA,1464,0.0,5.0
17279,RegionA,532,0.0,5.0
17280,RegionD,1718,0.0,5.0
17281,RegionB,767,0.0,5.0
17282,RegionF,133,0.0,5.0
17283,RegionF,2210,0.0,5.0
17284,RegionB,687,0.0,5.0
17285,RegionB,826,0.0,5.0
17286,RegionB,949,0.0,5.0
17287,RegionB,990,0.0,5.0
17288,RegionC,586,0.0,5.0
17289,RegionC,941,0.0,5.0
17290,RegionF,1146,0.0,5.0
17291,RegionA,92,0.0,5.0
17292,RegionB,112,0.0,5.0
17293,RegionC,2318,0.0,5.0
17294,RegionD,928,0.0,5.0
17295,RegionE,9,0.0,5.0
17296,RegionF,1408,0.0,5.0
17297,RegionB,534,0.0,5.0
17298,RegionA,1396,0.0,5.0
17299,RegionB,2202,0.0,5.0
17300,RegionC,1323,0.0,5.0
17301,RegionC,1251,0.0,5.0
17302,RegionC,559,0.0,5.0
17303,RegionF,1407,0.0,5.0
17304,RegionA,1975,0.0,5.0
17305,RegionD,198,0.0,5.0
17306,RegionB,1566,0.0,5.0
17307,RegionD,1039,0.0,5.0
17308,RegionE,2276,0.0,5.0
17309,RegionF,1176,0.0,5.0
17310,RegionA,1961,0.0,5.0
17311,RegionA,1005,0.0,5.0
17312,RegionA,476,0.0,5.0
17313,RegionD,2131,0.0,5.0
17314,RegionB,1048,0.0,5.0
17315,RegionC,1483,0.0,5.0
17316,RegionF,1273,0.0,5.0
17317,RegionA,2168,0.0,5.0
17318,RegionA,1327,0.0,5.0
17319,RegionB,1818,0.0,5.0
17320,RegionD,1239,0.0,5.0
17321,RegionC,1495,0.0,5.0
17322,RegionE,122,0.0,5.0
17323,RegionA,2282,0.0,5.0
17324,RegionA,2255,0.0,5.0
17325,RegionD,1829,0.0,5.0
17326,RegionD,1625,0.0,5.0
17327,RegionB,739,0.0,5.0
17328,RegionC,936,0.0,5.0
17329,RegionF,532,0.0,5.0
17330,RegionA,501,0.0,5.0
17331,RegionA,307,0.0,5.0
17332,RegionB,140,0.0,5.0
17333,RegionB,1335,0.0,5.0
17334,RegionE,1643,0.0,5.0
17335,RegionE,855,0.0,5.0
17336,RegionF,2362,0.0,5.0
17337,RegionC,539,0.0,5.0
17338,RegionD,1933,0.0,5.0
17339,RegionD,2148,0.0,5.0
17340,RegionD,653,0.0,5.0
17341,RegionF,2035,0.0,5.0
17342,RegionD,312,0.0,5.0
17343,RegionA,645,0.0,5.0
17344,RegionB,2324,0.0,5.0
17345,RegionB,1674,0.0,5.0
17346,RegionB,2360,0.0,5.0
17347,RegionC,1941,0.0,5.0
17348,RegionF,2365,0.0,5.0
17349,RegionF,1268,0.0,5.0
17350,RegionA,470,0.0,5.0
17351,RegionB,34,0.0,5.0
17352,RegionB,797,0.0,5.0
17353,RegionB,2219,0.0,5.0
17354,RegionE,2074,0.0,5.0
17355,RegionC,1929,0.0,5.0
17356,RegionA,79,0.0,5.0
17357,RegionA,321,0.0,5.0
17358,RegionD,169,0.0,5.0
17359,RegionB,2158,0.0,5.0
17360,RegionD,1278,0.0,5.0
17361,RegionE,324,0.0,5.0
17362,RegionE,86,0.0,5.0
17363,RegionA,652,0.0,5.0
17364,RegionD,14,0.0,5.0
17365,RegionB,2003,0.0,5.0
17366,RegionD,1218,0.0,5.0
17367,RegionD,1112,0.0,5.0
17368,RegionC,1631,0.0,5.0
17369,RegionA,2170,0.0,5.0
17370,RegionA,563,0.0,5.0
17371,RegionD,279,0.0,5.0
17372,RegionB,1102,0.0,5.0
17373,RegionD,1700,0.0,5.0
17374,RegionC,1910,0.0,5.0
17375,RegionF,73,0.0,5.0
17376,RegionA,1456,0.0,5.0
17377,RegionA,1661,0.0,5.0
17378,RegionD,2339,0.0,5.0
17379,RegionD,1035,0.0,5.0
17380,RegionD,699,0.0,5.0
17381,RegionC,941,0.0,5.0
17382,RegionA,1631,0.0,5.0
17383,RegionA,1971,0.0,5.0
17384,RegionD,1399,0.0,5.0
17385,RegionC,2223,0.0,5.0
17386,RegionB,826,0.0,5.0
17387,RegionC,2346,0.0,5.0
17388,RegionF,2079,0.0,5.0
17389,RegionA,580,0.0,5.0
17390,RegionA,2274,0.0,5.0
17391,RegionB,1629,0.0,5.0
17392,RegionE,42,0.0,5.0
17393,RegionD,200,0.0,5.0
17394,RegionC,1063,0.0,5.0
17395,RegionF,1824,0.0,5.0
17396,RegionC,628,0.0,5.0
17397,RegionA,551,0.0,5.0
17398,RegionC,1988,0.0,5.0
17399,RegionB,1097,0.0,5.0
17400,RegionF,2177,0.0,5.0
17401,RegionF,2048,0.0,5.0
17402,RegionB,408,0.0,5.0
17403,RegionD,1885,0.0,5.0
17404,RegionB,391,0.0,5.0
17405,RegionC,181,0.0,5.0
17406,RegionE,437,0.0,5.0
17407,RegionF,1770,0.0,5.0
17408,RegionF,1979,0.0,5.0
17409,RegionC,541,0.0,5.0
17410,RegionA,528,0.0,5.0
17411,RegionC,301,0.0,5.0
17412,RegionE,535,0.0,5.0
17413,RegionC,488,0.0,5.0
17414,RegionF,633,0.0,5.0
17415,RegionA,1445,0.0,5.0
17416,RegionA,975,0.0,5.0
17417,RegionA,611,0.0,5.0
17418,RegionD,1843,0.0,5.0
17419,RegionC,1100,0.0,5.0
17420,RegionF,809,0.0,5.0
17421,RegionF,2398,0.0,5.0
17422,RegionA,2070,0.0,5.0
17423,RegionA,422,0.0,5.0
17424,RegionC,2193,0.0,5.0
17425,RegionE,1523,0.0,5.0
17426,RegionD,511,0.0,5.0
17427,RegionC,1758,0.0,5.0
17428,RegionA,1817,0.0,5.0
17429,RegionA,1156,0.0,5.0
17430,RegionD,675,0.0,5.0
17431,RegionB,1911,0.0,5.0
17432,RegionD,1882,0.0,5.0
17433,RegionE,453,0.0,5.0
17434,RegionF,751,0.0,5.0
17435,RegionA,2299,0.0,5.0
17436,RegionB,975,0.0,5.0
17437,RegionD,1687,0.0,5.0
17438,RegionB,1578,0.0,5.0
17439,RegionC,1416,0.0,5.0
17440,RegionF,326,0.0,5.0
17441,RegionA,2234,0.0,5.0
17442,RegionA,287,0.0,5.0
17443,RegionA,1230,0.0,5.0
17444,RegionD,2355,0.0,5.0
17445,RegionD,1841,0.0,5.0
17446,RegionC,1778,0.0,5.0
17447,RegionF,1888,0.0,5.0
17448,RegionA,703,0.0,5.0
17449,RegionB,1216,0.0,5.0
17450,RegionB,1252,0.0,5.0
17451,RegionB,1403,0.0,5.0
17452,RegionD,1894,0.0,5.0
17453,RegionF,2029,0.0,5.0
17454,RegionF,1541,0.0,5.0
17455,RegionA,1951,0.0,5.0
17456,RegionA,1382,0.0,5.0
17457,RegionC,1259,0.0,5.0
17458,RegionB,2123,0.0,5.0
17459,RegionE,176,0.0,5.0
17460,RegionD,2340,0.0,5.0
17461,RegionA,927,0.0,5.0
17462,RegionB,2187,0.0,5.0
17463,RegionD,76,0.0,5.0
17464,RegionE,1215,0.0,5.0
17465,RegionC,1200,0.0,5.0
17466,RegionE,2380,0.0,5.0
17467,RegionF,207,0.0,5.0
17468,RegionC,125,0.0,5.0
17469,RegionD,204,0.0,5.0
17470,RegionD,1175,0.0,5.0
17471,RegionB,269,0.0,5.0
17472,RegionD,1451,0.0,5.0
17473,RegionF,934,0.0,5.0
17474,RegionA,1700,0.0,5.0
17475,RegionA,1179,0.0,5.0
17476,RegionA,1660,0.0,5.0
17477,RegionC,566,0.0,5.0
17478,RegionB,1499,0.0,5.0
17479,RegionE,629,0.0,5.0
17480,RegionE,904,0.0,5.0
17481,RegionA,945,0.0,5.0
17482,RegionA,346,0.0,5.0
17483,RegionD,1099,0.0,5.0
17484,RegionE,240,0.0,5.0
17485,RegionC,1360,0.0,5.0
17486,RegionC,1911,0.0,5.0
17487,RegionA,445,0.0,5.0
17488,RegionD,465,0.0,5.0
17489,RegionB,755,0.0,5.0
17490,RegionB,1622,0.0,5.0
17491,RegionD,269,0.0,5.0
17492,RegionE,2012,0.0,5.0
17493,RegionF,1724,0.0,5.0
17494,RegionB,52,0.0,5.0
17495,RegionA,269,0.0,5.0
17496,RegionD,1089,0.0,5.0
17497,RegionB,912,0.0,5.0
17498,RegionC,1351,0.0,5.0
17499,RegionF,2160,0.0,5.0
17500,RegionF,1117,0.0,5.0
17501,RegionA,1254,0.0,5.0
17502,RegionA,646,0.0,5.0
17503,RegionD,2206,0.0,5.0
17504,RegionE,992,0.0,5.0
17505,RegionF,1323,0.0,5.0
17506,RegionF,1709,0.0,5.0
17507,RegionB,1701,0.0,5.0
17508,RegionD,1971,0.0,5.0
17509,RegionB,337,0.0,5.0
17510,RegionC,1020,0.0,5.0
17511,RegionE,81,0.0,5.0
17512,RegionC,680,0.0,5.0
17513,RegionF,669,0.0,5.0
17514,RegionC,1233,0.0,5.0
17515,RegionB,967,0.0,5.0
17516,RegionC,1328,0.0,5.0
17517,RegionB,174,0.0,5.0
17518,RegionE,830,0.0,5.0
17519,RegionC,2305,0.0,5.0
17520,RegionA,2353,0.0,5.0
17521,RegionA,227,0.0,5.0
17522,RegionB,1231,0.0,5.0
17523,RegionC,1665,0.0,5.0
17524,RegionC,1276,0.0,5.0
17525,RegionE,596,0.0,5.0
17526,RegionF,2061,0.0,5.0
17527,RegionA,1021,0.0,5.0
17528,RegionD,1330,0.0,5.0
17529,RegionC,1064,0.0,5.0
17530,RegionE,215,0.0,5.0
17531,RegionE,1163,0.0,5.0
17532,RegionC,1018,0.0,5.0
17533,RegionA,1640,0.0,5.0
17534,RegionD,2018,0.0,5.0
17535,RegionD,588,0.0,5.0
17536,RegionD,250,0.0,5.0
17537,RegionE,1773,0.0,5.0
17538,RegionE,1489,0.0,5.0
17539,RegionF,2338,0.0,5.0
17540,RegionA,804,0.0,5.0
17541,RegionB,946,0.0,5.0
17542,RegionD,2353,0.0,5.0
17543,RegionD,78,0.0,5.0
17544,RegionD,1308,0.0,5.0
17545,RegionC,750,0.0,5.0
17546,RegionA,1420,0.0,5.0
17547,RegionA,2102,0.0,5.0
17548,RegionB,2285,0.0,5.0
17549,RegionD,911,0.0,5.0
17550,RegionD,1870,0.0,5.0
17551,RegionC,1016,0.0,5.0
17552,RegionF,403,0.0,5.0
17553,RegionA,1008,0.0,5.0
17554,RegionA,1971,0.0,5.0
17555,RegionB,1135,0.0,5.0
17556,RegionC,1018,0.0,5.0
17557,RegionE,852,0.0,5.0
17558,RegionC,740,0.0,5.0
17559,RegionF,1733,0.0,5.0
17560,RegionA,415,0.0,5.0
17561,RegionA,624,0.0,5.0
17562,RegionC,1948,0.0,5.0
17563,RegionD,88,0.0,5.0
17564,RegionF,2334,0.0,5.0
17565,RegionF,1533,0.0,5.0
17566,RegionA,1878,0.0,5.0
17567,RegionA,225,0.0,5.0
17568,RegionB,942,0.0,5.0
17569,RegionC,183,0.0,5.0
17570,RegionD,297,0.0,5.0
17571,RegionE,197,0.0,5.0
17572,RegionF,1018,0.0,5.0
17573,RegionA,1337,0.0,5.0
17574,RegionA,116,0.0,5.0
17575,RegionC,367,0.0,5.0
17576,RegionD,1460,0.0,5.0
17577,RegionD,2188,0.0,5.0
17578,RegionF,221,0.0,5.0
17579,RegionA,1092,0.0,5.0
17580,RegionD,214,0.0,5.0
17581,RegionB,622,0.0,5.0
17582,RegionB,1225,0.0,5.0
17583,RegionD,1610,0.0,5.0
17584,RegionE,291,0.0,5.0
17585,RegionE,640,0.0,5.0
17586,RegionA,1524,0.0,5.0
17587,RegionA,539,0.0,5.0
17588,RegionC,952,0.0,5.0
17589,RegionE,145,0.0,5.0
17590,RegionD,2117,0.0,5.0
17591,RegionC,373,0.0,5.0
17592,RegionA,1414,0.0,5.0
17593,RegionA,1430,0.0,5.0
17594,RegionD,914,0.0,5.0
17595,RegionD,1270,0.0,5.0
17596,RegionE,1040,0.0,5.0
17597,RegionC,1926,0.0,5.0
17598,RegionE,1364,0.0,5.0
17599,RegionB,2036,0.0,5.0
17600,RegionB,1466,0.0,5.0
17601,RegionB,496,0.0,5.0
17602,RegionC,1770,0.0,5.0
17603,RegionC,711,0.0,5.0
17604,RegionF,538,0.0,5.0
17605,RegionA,1677,0.0,5.0
17606,RegionA,71,0.0,5.0
17607,RegionB,492,0.0,5.0
17608,RegionD,1681,0.0,5.0
17609,RegionB,304,0.0,5.0
17610,RegionF,2197,0.0,5.0
17611,RegionF,1493,0.0,5.0
17612,RegionB,1771,0.0,5.0
17613,RegionA,1294,0.0,5.0
17614,RegionB,37,0.0,5.0
17615,RegionB,1876,0.0,5.0
17616,RegionD,299,0.0,5.0
17617,RegionE,170,0.0,5.0
17618,RegionF,630,0.0,5.0
17619,RegionA,1287,0.0,5.0
17620,RegionD,2303,0.0,5.0
17621,RegionD,1578,0.0,5.0
