Hour,TaskCount,TotalGPU,TotalGPUHour,Count_RegionA_RealTimeInference,GPU_RegionA_RealTimeInference,GPUHour_RegionA_RealTimeInference,Count_RegionA_BatchInference,GPU_RegionA_BatchInference,GPUHour_RegionA_BatchInference,Count_RegionA_AITraining,GPU_RegionA_AITraining,GPUHour_RegionA_AITraining,Count_RegionB_RealTimeInference,GPU_RegionB_RealTimeInference,GPUHour_RegionB_RealTimeInference,Count_RegionB_BatchInference,GPU_RegionB_BatchInference,GPUHour_RegionB_BatchInference,Count_RegionB_AITraining,GPU_RegionB_AITraining,GPUHour_RegionB_AITraining,Count_RegionC_RealTimeInference,GPU_RegionC_RealTimeInference,GPUHour_RegionC_RealTimeInference,Count_RegionC_BatchInference,GPU_RegionC_BatchInference,GPUHour_RegionC_BatchInference,Count_RegionC_AITraining,GPU_RegionC_AITraining,GPUHour_RegionC_AITraining,Count_RegionD_RealTimeInference,GPU_RegionD_RealTimeInference,GPUHour_RegionD_RealTimeInference,Count_RegionD_BatchInference,GPU_RegionD_BatchInference,GPUHour_RegionD_BatchInference,Count_RegionD_AITraining,GPU_RegionD_AITraining,GPUHour_RegionD_AITraining,Count_RegionE_RealTimeInference,GPU_RegionE_RealTimeInference,GPUHour_RegionE_RealTimeInference,Count_RegionE_BatchInference,GPU_RegionE_BatchInference,GPUHour_RegionE_BatchInference,Count_RegionE_AITraining,GPU_RegionE_AITraining,GPUHour_RegionE_AITraining,Count_RegionF_RealTimeInference,GPU_RegionF_RealTimeInference,GPUHour_RegionF_RealTimeInference,Count_RegionF_BatchInference,GPU_RegionF_BatchInference,GPUHour_RegionF_BatchInference,Count_RegionF_AITraining,GPU_RegionF_AITraining,GPUHour_RegionF_AITraining
291,16,278,871.3833333333334,2.0,9.0,22.55,1.0,18.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,88.6,0.0,0.0,0.0,2.0,7.0,24.833333333333336,2.0,26.0,48.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,326.2,0.0,0.0,0.0,2.0,16.0,85.23333333333333,2.0,70.0,254.93333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,24,876,3120.85,3.0,4.0,16.05,1.0,23.0,127.64999999999999,0.0,0.0,0.0,2.0,5.0,15.916666666666666,4.0,66.0,213.89999999999998,0.0,0.0,0.0,2.0,7.0,30.78333333333333,2.0,43.0,95.23333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,26.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,723.0,2595.15
293,15,656,2744.133333333333,3.0,11.0,31.166666666666668,1.0,6.0,19.0,0.0,0.0,0.0,1.0,7.0,39.78333333333333,0.0,0.0,0.0,1.0,126.0,678.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3333333333333333,0.0,0.0,0.0,5.0,322.0,1372.85,1.0,2.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,589.9
294,18,643,2613.9833333333336,1.0,1.0,4.55,1.0,15.0,73.25,0.0,0.0,0.0,1.0,1.0,3.433333333333333,1.0,17.0,84.15,0.0,0.0,0.0,2.0,11.0,52.983333333333334,2.0,45.0,150.25,0.0,0.0,0.0,1.0,5.0,28.833333333333332,1.0,16.0,101.33333333333333,3.0,231.0,938.9666666666667,0.0,0.0,0.0,1.0,21.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,280.0,1163.6333333333334
295,14,387,1483.4833333333333,0.0,0.0,0.0,3.0,44.0,243.46666666666667,1.0,22.0,131.63333333333333,2.0,10.0,38.599999999999994,2.0,34.0,101.93333333333334,0.0,0.0,0.0,2.0,7.0,19.716666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,215.0,762.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,185.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,9,167,326.1,0.0,0.0,0.0,1.0,8.0,44.4,1.0,60.0,59.0,1.0,2.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.566666666666666,2.0,23.0,90.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,63.03333333333334,1.0,5.0,26.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
297,20,475,985.9,3.0,10.0,53.550000000000004,2.0,10.0,32.7,1.0,82.0,97.03333333333333,2.0,12.0,31.3,3.0,56.0,205.89999999999998,0.0,0.0,0.0,1.0,3.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,135.85,2.0,97.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,162.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,50.13333333333333
298,17,517,2179.35,1.0,7.0,9.683333333333334,1.0,9.0,10.35,0.0,0.0,0.0,3.0,12.0,50.4,2.0,36.0,129.18333333333334,0.0,0.0,0.0,1.0,6.0,32.5,3.0,36.0,196.98333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,21.166666666666668,4.0,322.0,1326.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,402.9
299,17,721,2478.3166666666666,1.0,6.0,2.3000000000000003,1.0,16.0,20.0,0.0,0.0,0.0,1.0,6.0,2.4000000000000004,2.0,22.0,37.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,80.5,1.0,116.0,427.26666666666665,0.0,0.0,0.0,2.0,17.0,82.14999999999999,4.0,221.0,477.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,19.599999999999998,0.0,0.0,0.0,1.0,4.0,8.4,2.0,243.0,1320.6
300,21,469,1442.3333333333333,3.0,8.0,30.56666666666667,1.0,15.0,12.0,0.0,0.0,0.0,6.0,22.0,77.75,1.0,4.0,2.8,0.0,0.0,0.0,2.0,14.0,53.550000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,63.56666666666667,3.0,301.0,1028.3833333333334,1.0,1.0,0.31666666666666665,0.0,0.0,0.0,1.0,81.0,156.6
301,28,791,2329.6,4.0,18.0,59.68333333333333,4.0,58.0,188.33333333333334,1.0,51.0,154.7,5.0,19.0,75.81666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,20.26666666666667,3.0,37.0,114.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,261.0,731.3499999999999,0.0,0.0,0.0,1.0,5.0,23.666666666666668,1.0,119.0,218.16666666666666,0.0,0.0,0.0,1.0,14.0,20.53333333333333,3.0,199.0,722.9166666666667
302,12,418,886.3333333333333,4.0,8.0,34.983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.7,1.0,20.0,86.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,51.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,311.0,654.05,0.0,0.0,0.0,1.0,7.0,34.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,19.599999999999998
303,23,589,1690.8666666666666,5.0,20.0,74.35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,53.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.866666666666666,3.0,40.0,172.43333333333334,1.0,63.0,372.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,237.0,462.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.0,177.0,459.75,0.0,0.0,0.0,1.0,14.0,80.96666666666667,1.0,21.0,8.4
304,28,821,2617.483333333333,2.0,9.0,22.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,64.18333333333334,2.0,28.0,134.58333333333334,1.0,57.0,314.45,2.0,7.0,31.416666666666664,1.0,9.0,53.400000000000006,3.0,247.0,382.8833333333333,0.0,0.0,0.0,4.0,67.0,291.0666666666666,1.0,91.0,470.1666666666667,0.0,0.0,0.0,2.0,37.0,55.86666666666667,0.0,0.0,0.0,1.0,5.0,20.333333333333332,1.0,4.0,12.6,3.0,246.0,764.1166666666667
305,23,789,2614.65,0.0,0.0,0.0,1.0,15.0,64.25,1.0,50.0,196.66666666666666,3.0,15.0,45.31666666666666,3.0,59.0,160.41666666666669,0.0,0.0,0.0,4.0,19.0,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,593.75,1.0,1.0,4.433333333333334,1.0,15.0,40.0,4.0,287.0,679.3833333333334,0.0,0.0,0.0,0.0,0.0,0.0,4.0,233.0,742.5333333333333
306,16,447,1464.2833333333333,0.0,0.0,0.0,1.0,22.0,130.16666666666669,1.0,36.0,196.8,4.0,19.0,75.7,1.0,20.0,94.0,0.0,0.0,0.0,1.0,4.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,32.78333333333333,2.0,101.0,244.16666666666669,0.0,0.0,0.0,3.0,48.0,107.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,190.0,581.7333333333333
307,22,537,1140.9833333333333,3.0,12.0,50.43333333333334,2.0,17.0,48.21666666666667,0.0,0.0,0.0,2.0,5.0,18.9,1.0,12.0,32.400000000000006,0.0,0.0,0.0,2.0,7.0,12.683333333333334,2.0,32.0,10.216666666666667,0.0,0.0,0.0,1.0,4.0,15.0,3.0,27.0,99.78333333333333,2.0,115.0,169.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,264.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,419.4333333333333
308,22,875,1999.9,1.0,1.0,2.2,0.0,0.0,0.0,1.0,72.0,195.60000000000002,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.2,0.0,0.0,0.0,2.0,13.0,40.18333333333334,4.0,61.0,135.13333333333333,4.0,267.0,771.45,0.0,0.0,0.0,2.0,35.0,90.41666666666667,4.0,346.0,601.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,156.95
309,11,355,1074.4833333333333,0.0,0.0,0.0,2.0,21.0,91.0,0.0,0.0,0.0,2.0,7.0,43.150000000000006,0.0,0.0,0.0,1.0,80.0,160.0,1.0,6.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,119.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,185.0,601.1333333333333,0.0,0.0,0.0,1.0,20.0,25.0,0.0,0.0,0.0
310,14,291,994.1833333333334,1.0,2.0,1.9333333333333333,2.0,27.0,57.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,48.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,53.833333333333336,3.0,152.0,721.2166666666667,0.0,0.0,0.0,1.0,15.0,61.74999999999999,1.0,16.0,2.6666666666666665,1.0,2.0,11.966666666666667,0.0,0.0,0.0,1.0,27.0,29.700000000000003
311,20,572,1784.1,2.0,9.0,41.5,1.0,9.0,33.300000000000004,0.0,0.0,0.0,2.0,6.0,24.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,28.200000000000003,0.0,0.0,0.0,1.0,80.0,380.0,0.0,0.0,0.0,4.0,69.0,279.5833333333333,3.0,202.0,569.5166666666667,0.0,0.0,0.0,1.0,18.0,6.6,1.0,77.0,29.51666666666667,0.0,0.0,0.0,2.0,16.0,33.53333333333333,2.0,80.0,358.21666666666664
312,16,494,1765.4333333333334,2.0,5.0,29.683333333333334,0.0,0.0,0.0,1.0,20.0,75.0,2.0,8.0,14.4,1.0,14.0,46.43333333333334,0.0,0.0,0.0,1.0,4.0,14.933333333333334,1.0,8.0,33.46666666666667,0.0,0.0,0.0,1.0,3.0,9.200000000000001,1.0,19.0,101.01666666666667,2.0,118.0,235.93333333333334,0.0,0.0,0.0,1.0,7.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,288.0,1165.1166666666666
313,23,662,2457.0666666666666,2.0,8.0,10.733333333333334,2.0,37.0,99.93333333333334,0.0,0.0,0.0,1.0,3.0,11.35,5.0,71.0,208.85000000000002,1.0,52.0,65.0,2.0,8.0,40.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,246.0,834.6166666666667,1.0,2.0,10.966666666666667,1.0,20.0,110.0,4.0,208.0,1039.3,1.0,7.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0
314,26,1313,4885.733333333334,2.0,7.0,20.166666666666664,1.0,16.0,81.06666666666666,1.0,110.0,287.8333333333333,4.0,9.0,39.2,2.0,45.0,185.31666666666666,2.0,199.0,451.43333333333334,0.0,0.0,0.0,1.0,8.0,8.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.416666666666667,3.0,240.0,996.0000000000001,0.0,0.0,0.0,1.0,21.0,132.29999999999998,3.0,284.0,1275.5166666666664,1.0,5.0,29.75,0.0,0.0,0.0,4.0,364.0,1372.6
315,19,793,1839.8833333333334,2.0,5.0,16.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,40.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,126.96666666666667,1.0,108.0,19.799999999999997,0.0,0.0,0.0,3.0,20.0,70.7,3.0,159.0,324.46666666666664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,361.0,1080.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,159.91666666666666
316,17,608,2524.75,2.0,8.0,16.983333333333334,1.0,10.0,61.5,1.0,95.0,283.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,457.33333333333337,0.0,0.0,0.0,1.0,17.0,64.03333333333333,1.0,21.0,130.55,1.0,3.0,8.2,1.0,7.0,29.050000000000004,3.0,228.0,687.4,0.0,0.0,0.0,2.0,27.0,138.91666666666666,2.0,107.0,621.1166666666667,1.0,5.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0
317,21,742,2823.9333333333334,2.0,8.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.8,2.0,34.0,72.66666666666667,0.0,0.0,0.0,4.0,19.0,73.0,0.0,0.0,0.0,2.0,158.0,979.9333333333334,1.0,6.0,36.800000000000004,0.0,0.0,0.0,4.0,360.0,1150.2166666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,135.0,407.65,1.0,4.0,20.066666666666666,1.0,15.0,50.5,0.0,0.0,0.0
318,27,1095,3064.9333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,406.25,1.0,6.0,24.1,3.0,25.0,92.5,1.0,46.0,271.40000000000003,2.0,14.0,70.0,1.0,16.0,67.46666666666667,2.0,112.0,321.06666666666666,1.0,6.0,11.6,4.0,64.0,174.14999999999998,5.0,485.0,1001.5833333333333,1.0,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,63.06666666666666,3.0,174.0,559.8499999999999
319,19,532,1287.4333333333334,3.0,10.0,54.050000000000004,2.0,29.0,148.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,22.2,2.0,30.0,144.0,0.0,0.0,0.0,1.0,6.0,21.9,1.0,20.0,42.333333333333336,3.0,218.0,475.1833333333334,0.0,0.0,0.0,1.0,11.0,34.65,1.0,118.0,76.7,0.0,0.0,0.0,2.0,33.0,58.13333333333333,1.0,45.0,210.0
320,20,659,2259.15,2.0,5.0,10.283333333333333,3.0,52.0,175.56666666666666,1.0,43.0,155.51666666666668,0.0,0.0,0.0,3.0,36.0,177.66666666666669,1.0,17.0,68.0,0.0,0.0,0.0,1.0,5.0,1.5833333333333333,0.0,0.0,0.0,1.0,5.0,28.75,2.0,12.0,41.53333333333333,2.0,129.0,505.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,435.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.0,247.0,658.6833333333334
321,26,708,2248.416666666667,1.0,6.0,16.6,3.0,50.0,227.56666666666666,1.0,29.0,130.98333333333332,1.0,5.0,14.5,3.0,36.0,67.03333333333333,0.0,0.0,0.0,1.0,2.0,1.7666666666666666,2.0,17.0,82.03333333333333,2.0,132.0,583.6,0.0,0.0,0.0,5.0,77.0,313.28333333333336,1.0,49.0,289.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,119.80000000000001,1.0,4.0,2.2666666666666666,1.0,13.0,68.89999999999999,2.0,178.0,330.1666666666667
322,19,637,2236.0666666666666,4.0,17.0,36.11666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,1.0,23.0,80.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.699999999999996,0.0,0.0,0.0,4.0,276.0,943.1333333333333,0.0,0.0,0.0,1.0,15.0,13.25,2.0,56.0,245.9333333333333,0.0,0.0,0.0,2.0,27.0,32.38333333333333,3.0,211.0,831.6666666666667
323,20,527,1663.1000000000001,2.0,13.0,56.21666666666667,1.0,11.0,10.633333333333333,0.0,0.0,0.0,2.0,10.0,21.53333333333333,5.0,95.0,406.8833333333333,0.0,0.0,0.0,1.0,4.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,93.96666666666667,1.0,102.0,22.1,0.0,0.0,0.0,2.0,27.0,163.95,2.0,93.0,299.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,149.0,561.7666666666667
324,28,515,2289.3,3.0,15.0,60.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,63.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,166.66666666666666,0.0,0.0,0.0,2.0,13.0,63.43333333333334,1.0,16.0,87.46666666666667,4.0,256.0,1381.65,0.0,0.0,0.0,4.0,43.0,115.11666666666665,1.0,99.0,349.8
325,28,804,2991.0333333333333,2.0,13.0,17.6,1.0,14.0,83.06666666666666,1.0,81.0,359.1,3.0,10.0,41.93333333333333,0.0,0.0,0.0,2.0,61.0,223.66666666666669,3.0,8.0,25.53333333333333,2.0,28.0,108.93333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,131.56666666666666,3.0,214.0,742.1833333333334,0.0,0.0,0.0,1.0,20.0,61.333333333333336,1.0,17.0,15.3,0.0,0.0,0.0,2.0,46.0,171.35,4.0,254.0,1009.4666666666667
326,17,588,1698.2,0.0,0.0,0.0,2.0,24.0,80.25,0.0,0.0,0.0,2.0,11.0,41.96666666666667,1.0,4.0,17.2,0.0,0.0,0.0,2.0,3.0,3.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,45.5,3.0,285.0,847.5,0.0,0.0,0.0,2.0,36.0,163.3,3.0,194.0,480.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,18.2
327,22,913,3435.7666666666664,0.0,0.0,0.0,2.0,18.0,98.69999999999999,1.0,107.0,278.2,5.0,13.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,71.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,198.26666666666665,6.0,465.0,1309.0666666666666,0.0,0.0,0.0,1.0,21.0,16.8,1.0,121.0,683.6500000000001,0.0,0.0,0.0,1.0,10.0,16.5,1.0,109.0,721.2166666666666
328,23,841,2864.4,1.0,3.0,13.7,2.0,15.0,88.3,1.0,107.0,271.06666666666666,2.0,10.0,39.733333333333334,1.0,14.0,78.63333333333333,3.0,259.0,826.0333333333333,1.0,1.0,6.033333333333333,2.0,20.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,40.266666666666666,1.0,26.0,44.199999999999996,0.0,0.0,0.0,1.0,13.0,81.46666666666667,3.0,179.0,638.3166666666666,1.0,2.0,11.433333333333334,0.0,0.0,0.0,3.0,184.0,635.6166666666667
329,23,734,2085.9333333333334,2.0,7.0,30.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.7,2.0,26.0,36.93333333333333,0.0,0.0,0.0,1.0,1.0,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.1,0.0,0.0,0.0,1.0,106.0,61.833333333333336,1.0,1.0,1.4,4.0,46.0,71.71666666666667,3.0,247.0,843.8833333333334,0.0,0.0,0.0,3.0,50.0,257.3,3.0,240.0,766.0
330,21,525,1615.05,1.0,6.0,26.400000000000002,2.0,39.0,83.88333333333333,0.0,0.0,0.0,4.0,11.0,49.0,2.0,23.0,117.33333333333333,0.0,0.0,0.0,3.0,16.0,35.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,26.700000000000003,1.0,34.0,142.23333333333335,0.0,0.0,0.0,2.0,23.0,107.75,5.0,355.0,1026.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,17,593,1649.5,4.0,12.0,53.766666666666666,1.0,20.0,71.66666666666667,0.0,0.0,0.0,3.0,11.0,59.91666666666666,1.0,9.0,19.05,1.0,34.0,216.46666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,299.0,1079.8,0.0,0.0,0.0,1.0,17.0,21.81666666666667,2.0,191.0,127.01666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,17,228,613.0,2.0,10.0,35.99999999999999,3.0,42.0,67.03333333333333,0.0,0.0,0.0,3.0,9.0,37.733333333333334,3.0,41.0,160.7,0.0,0.0,0.0,1.0,3.0,11.049999999999999,2.0,19.0,40.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8333333333333333,0.0,0.0,0.0,1.0,81.0,191.7
333,20,666,2025.5166666666667,5.0,22.0,101.53333333333333,2.0,31.0,152.35,1.0,117.0,259.35,0.0,0.0,0.0,1.0,10.0,47.16666666666667,0.0,0.0,0.0,2.0,7.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.799999999999999,1.0,8.0,12.666666666666666,2.0,155.0,535.9166666666666,0.0,0.0,0.0,2.0,37.0,120.56666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,273.0,765.9166666666666
334,25,648,1387.3166666666666,4.0,25.0,100.38333333333334,3.0,44.0,208.5,0.0,0.0,0.0,4.0,13.0,46.849999999999994,1.0,8.0,22.266666666666666,0.0,0.0,0.0,2.0,7.0,10.533333333333333,1.0,9.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,26.15,2.0,114.0,192.68333333333334,0.0,0.0,0.0,1.0,17.0,94.06666666666666,3.0,286.0,338.75,0.0,0.0,0.0,1.0,10.0,12.333333333333334,1.0,85.0,318.75
335,22,546,1435.0833333333333,6.0,32.0,111.81666666666666,4.0,45.0,230.89999999999998,0.0,0.0,0.0,1.0,7.0,26.833333333333336,2.0,34.0,97.13333333333333,0.0,0.0,0.0,3.0,12.0,42.25,0.0,0.0,0.0,1.0,73.0,12.166666666666666,0.0,0.0,0.0,1.0,10.0,44.66666666666667,1.0,80.0,349.3333333333333,0.0,0.0,0.0,1.0,15.0,13.75,1.0,118.0,104.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,402.0
336,20,340,1562.2166666666667,3.0,16.0,65.61666666666667,1.0,9.0,28.950000000000003,0.0,0.0,0.0,2.0,7.0,30.749999999999996,1.0,7.0,11.549999999999999,0.0,0.0,0.0,4.0,20.0,65.16666666666667,3.0,35.0,61.516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.349999999999998,4.0,221.0,1252.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0
337,22,560,1990.7,1.0,5.0,1.5833333333333333,1.0,14.0,40.83333333333333,2.0,156.0,469.8,1.0,6.0,16.799999999999997,5.0,76.0,199.85,1.0,19.0,118.43333333333334,3.0,11.0,31.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,138.66666666666666,1.0,126.0,690.9,1.0,1.0,2.566666666666667,0.0,0.0,0.0,1.0,46.0,226.16666666666669,1.0,3.0,0.6000000000000001,0.0,0.0,0.0,1.0,59.0,53.1
338,23,708,2408.616666666667,4.0,20.0,75.91666666666667,2.0,10.0,52.16666666666667,0.0,0.0,0.0,2.0,7.0,7.283333333333333,0.0,0.0,0.0,1.0,35.0,86.91666666666667,3.0,10.0,27.4,1.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,53.5,2.0,215.0,681.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,289.33333333333337,1.0,1.0,3.0833333333333335,2.0,18.0,71.16666666666667,3.0,296.0,1003.35
339,20,373,1083.1666666666667,4.0,17.0,59.13333333333333,1.0,21.0,91.69999999999999,0.0,0.0,0.0,3.0,8.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,31.0,2.0,29.0,74.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,318.5,1.0,26.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,179.0,369.6166666666667,0.0,0.0,0.0,2.0,24.0,114.05,0.0,0.0,0.0
340,21,177,631.4166666666666,3.0,9.0,30.799999999999997,1.0,15.0,5.75,0.0,0.0,0.0,5.0,27.0,134.31666666666666,1.0,7.0,16.683333333333334,0.0,0.0,0.0,1.0,2.0,4.733333333333333,3.0,46.0,217.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,62.766666666666666,0.0,0.0,0.0,1.0,1.0,5.266666666666667,1.0,10.0,37.5,0.0,0.0,0.0,1.0,5.0,16.5,0.0,0.0,0.0,1.0,24.0,99.60000000000001
341,22,648,1718.0,3.0,10.0,39.516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.583333333333334,2.0,23.0,138.86666666666665,0.0,0.0,0.0,3.0,7.0,34.583333333333336,3.0,50.0,115.03333333333333,1.0,84.0,218.4,1.0,6.0,2.4000000000000004,1.0,23.0,92.76666666666667,2.0,120.0,205.9,0.0,0.0,0.0,2.0,22.0,17.416666666666664,1.0,124.0,22.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,816.8000000000001
