TaskType,GPU_Demand,EstimatedDuration_min,Count,Probability
AITraining,30,10,2,0.0001207802403526783
AITraining,30,12,1,6.039012017633915e-05
AITraining,30,13,2,0.0001207802403526783
AITraining,30,15,1,6.039012017633915e-05
AITraining,30,19,1,6.039012017633915e-05
AITraining,30,22,1,6.039012017633915e-05
AITraining,30,29,1,6.039012017633915e-05
AITraining,30,30,1,6.039012017633915e-05
AITraining,30,33,2,0.0001207802403526783
AITraining,30,34,1,6.039012017633915e-05
AITraining,30,36,1,6.039012017633915e-05
AITraining,30,39,1,6.039012017633915e-05
AITraining,30,43,1,6.039012017633915e-05
AITraining,30,44,2,0.0001207802403526783
AITraining,30,46,1,6.039012017633915e-05
AITraining,30,47,1,6.039012017633915e-05
AITraining,30,50,1,6.039012017633915e-05
AITraining,30,53,1,6.039012017633915e-05
AITraining,30,56,2,0.0001207802403526783
AITraining,30,58,1,6.039012017633915e-05
AITraining,30,64,1,6.039012017633915e-05
AITraining,30,65,1,6.039012017633915e-05
AITraining,30,67,1,6.039012017633915e-05
AITraining,30,70,1,6.039012017633915e-05
AITraining,30,71,1,6.039012017633915e-05
AITraining,30,72,1,6.039012017633915e-05
AITraining,30,73,1,6.039012017633915e-05
AITraining,30,74,1,6.039012017633915e-05
AITraining,30,75,1,6.039012017633915e-05
AITraining,30,79,2,0.0001207802403526783
AITraining,30,85,1,6.039012017633915e-05
AITraining,30,91,1,6.039012017633915e-05
AITraining,30,92,2,0.0001207802403526783
AITraining,30,93,1,6.039012017633915e-05
AITraining,30,97,1,6.039012017633915e-05
AITraining,30,102,1,6.039012017633915e-05
AITraining,30,103,1,6.039012017633915e-05
AITraining,30,104,1,6.039012017633915e-05
AITraining,30,106,2,0.0001207802403526783
AITraining,30,110,1,6.039012017633915e-05
AITraining,30,118,1,6.039012017633915e-05
AITraining,30,124,1,6.039012017633915e-05
AITraining,30,125,2,0.0001207802403526783
AITraining,30,126,2,0.0001207802403526783
AITraining,30,132,1,6.039012017633915e-05
AITraining,30,134,1,6.039012017633915e-05
AITraining,30,135,1,6.039012017633915e-05
AITraining,30,138,1,6.039012017633915e-05
AITraining,30,140,1,6.039012017633915e-05
AITraining,30,143,1,6.039012017633915e-05
AITraining,30,144,1,6.039012017633915e-05
AITraining,30,148,1,6.039012017633915e-05
AITraining,30,149,1,6.039012017633915e-05
AITraining,30,152,1,6.039012017633915e-05
AITraining,30,153,1,6.039012017633915e-05
AITraining,30,157,1,6.039012017633915e-05
AITraining,30,159,1,6.039012017633915e-05
AITraining,30,163,1,6.039012017633915e-05
AITraining,30,164,1,6.039012017633915e-05
AITraining,30,165,1,6.039012017633915e-05
AITraining,30,166,1,6.039012017633915e-05
AITraining,30,169,1,6.039012017633915e-05
AITraining,30,171,1,6.039012017633915e-05
AITraining,30,175,1,6.039012017633915e-05
AITraining,30,177,2,0.0001207802403526783
AITraining,30,178,1,6.039012017633915e-05
AITraining,30,179,1,6.039012017633915e-05
AITraining,30,182,1,6.039012017633915e-05
AITraining,30,185,1,6.039012017633915e-05
AITraining,30,187,2,0.0001207802403526783
AITraining,30,188,2,0.0001207802403526783
AITraining,30,189,1,6.039012017633915e-05
AITraining,30,191,1,6.039012017633915e-05
AITraining,30,194,1,6.039012017633915e-05
AITraining,30,196,1,6.039012017633915e-05
AITraining,30,197,1,6.039012017633915e-05
AITraining,30,198,1,6.039012017633915e-05
AITraining,30,201,2,0.0001207802403526783
AITraining,30,207,1,6.039012017633915e-05
AITraining,30,211,1,6.039012017633915e-05
AITraining,30,218,1,6.039012017633915e-05
AITraining,30,225,1,6.039012017633915e-05
AITraining,30,231,1,6.039012017633915e-05
AITraining,30,237,1,6.039012017633915e-05
AITraining,30,238,1,6.039012017633915e-05
AITraining,30,239,1,6.039012017633915e-05
AITraining,30,243,1,6.039012017633915e-05
AITraining,30,247,1,6.039012017633915e-05
AITraining,30,254,1,6.039012017633915e-05
AITraining,30,255,1,6.039012017633915e-05
AITraining,30,261,2,0.0001207802403526783
AITraining,30,265,2,0.0001207802403526783
AITraining,30,266,1,6.039012017633915e-05
AITraining,30,268,1,6.039012017633915e-05
AITraining,30,269,2,0.0001207802403526783
AITraining,30,275,2,0.0001207802403526783
AITraining,30,277,1,6.039012017633915e-05
AITraining,30,278,2,0.0001207802403526783
AITraining,30,281,1,6.039012017633915e-05
AITraining,30,286,1,6.039012017633915e-05
AITraining,30,288,1,6.039012017633915e-05
AITraining,30,294,1,6.039012017633915e-05
AITraining,30,296,1,6.039012017633915e-05
AITraining,30,299,1,6.039012017633915e-05
AITraining,30,300,1,6.039012017633915e-05
AITraining,30,301,1,6.039012017633915e-05
AITraining,30,305,1,6.039012017633915e-05
AITraining,30,307,2,0.0001207802403526783
AITraining,30,310,1,6.039012017633915e-05
AITraining,30,311,1,6.039012017633915e-05
AITraining,30,313,1,6.039012017633915e-05
AITraining,30,317,1,6.039012017633915e-05
AITraining,30,320,1,6.039012017633915e-05
AITraining,30,328,1,6.039012017633915e-05
AITraining,30,333,2,0.0001207802403526783
AITraining,30,335,1,6.039012017633915e-05
AITraining,30,340,1,6.039012017633915e-05
AITraining,30,343,1,6.039012017633915e-05
AITraining,30,344,1,6.039012017633915e-05
AITraining,30,350,1,6.039012017633915e-05
AITraining,30,352,1,6.039012017633915e-05
AITraining,30,353,1,6.039012017633915e-05
AITraining,30,355,1,6.039012017633915e-05
AITraining,30,362,2,0.0001207802403526783
AITraining,30,365,2,0.0001207802403526783
AITraining,30,366,1,6.039012017633915e-05
AITraining,30,368,1,6.039012017633915e-05
AITraining,30,370,2,0.0001207802403526783
AITraining,30,371,1,6.039012017633915e-05
AITraining,30,374,1,6.039012017633915e-05
AITraining,30,375,2,0.0001207802403526783
AITraining,30,383,1,6.039012017633915e-05
AITraining,30,384,1,6.039012017633915e-05
AITraining,30,387,2,0.0001207802403526783
AITraining,30,388,1,6.039012017633915e-05
AITraining,30,389,1,6.039012017633915e-05
AITraining,30,391,1,6.039012017633915e-05
AITraining,30,396,3,0.00018117036052901745
AITraining,31,10,1,6.039012017633915e-05
AITraining,31,11,2,0.0001207802403526783
AITraining,31,12,1,6.039012017633915e-05
AITraining,31,20,1,6.039012017633915e-05
AITraining,31,27,1,6.039012017633915e-05
AITraining,31,35,1,6.039012017633915e-05
AITraining,31,36,2,0.0001207802403526783
AITraining,31,38,1,6.039012017633915e-05
AITraining,31,47,1,6.039012017633915e-05
AITraining,31,48,1,6.039012017633915e-05
AITraining,31,51,1,6.039012017633915e-05
AITraining,31,52,2,0.0001207802403526783
AITraining,31,54,1,6.039012017633915e-05
AITraining,31,56,1,6.039012017633915e-05
AITraining,31,57,2,0.0001207802403526783
AITraining,31,59,2,0.0001207802403526783
AITraining,31,62,1,6.039012017633915e-05
AITraining,31,65,1,6.039012017633915e-05
AITraining,31,72,1,6.039012017633915e-05
AITraining,31,73,1,6.039012017633915e-05
AITraining,31,81,1,6.039012017633915e-05
AITraining,31,83,2,0.0001207802403526783
AITraining,31,87,1,6.039012017633915e-05
AITraining,31,88,1,6.039012017633915e-05
AITraining,31,89,1,6.039012017633915e-05
AITraining,31,94,1,6.039012017633915e-05
AITraining,31,95,1,6.039012017633915e-05
AITraining,31,96,2,0.0001207802403526783
AITraining,31,97,2,0.0001207802403526783
AITraining,31,99,1,6.039012017633915e-05
AITraining,31,100,2,0.0001207802403526783
AITraining,31,101,1,6.039012017633915e-05
AITraining,31,107,1,6.039012017633915e-05
AITraining,31,109,1,6.039012017633915e-05
AITraining,31,111,1,6.039012017633915e-05
AITraining,31,112,1,6.039012017633915e-05
AITraining,31,115,1,6.039012017633915e-05
AITraining,31,117,2,0.0001207802403526783
AITraining,31,118,2,0.0001207802403526783
AITraining,31,121,2,0.0001207802403526783
AITraining,31,122,1,6.039012017633915e-05
AITraining,31,127,1,6.039012017633915e-05
AITraining,31,129,2,0.0001207802403526783
AITraining,31,132,1,6.039012017633915e-05
AITraining,31,137,1,6.039012017633915e-05
AITraining,31,138,1,6.039012017633915e-05
AITraining,31,142,1,6.039012017633915e-05
AITraining,31,145,1,6.039012017633915e-05
AITraining,31,151,1,6.039012017633915e-05
AITraining,31,152,1,6.039012017633915e-05
AITraining,31,159,1,6.039012017633915e-05
AITraining,31,162,1,6.039012017633915e-05
AITraining,31,164,1,6.039012017633915e-05
AITraining,31,166,2,0.0001207802403526783
AITraining,31,170,1,6.039012017633915e-05
AITraining,31,178,1,6.039012017633915e-05
AITraining,31,183,2,0.0001207802403526783
AITraining,31,186,1,6.039012017633915e-05
AITraining,31,190,1,6.039012017633915e-05
AITraining,31,193,1,6.039012017633915e-05
AITraining,31,198,1,6.039012017633915e-05
AITraining,31,199,1,6.039012017633915e-05
AITraining,31,200,1,6.039012017633915e-05
AITraining,31,201,1,6.039012017633915e-05
AITraining,31,202,2,0.0001207802403526783
AITraining,31,206,1,6.039012017633915e-05
AITraining,31,208,1,6.039012017633915e-05
AITraining,31,212,1,6.039012017633915e-05
AITraining,31,213,2,0.0001207802403526783
AITraining,31,214,1,6.039012017633915e-05
AITraining,31,220,1,6.039012017633915e-05
AITraining,31,222,1,6.039012017633915e-05
AITraining,31,230,2,0.0001207802403526783
AITraining,31,233,2,0.0001207802403526783
AITraining,31,237,1,6.039012017633915e-05
AITraining,31,239,1,6.039012017633915e-05
AITraining,31,246,1,6.039012017633915e-05
AITraining,31,247,2,0.0001207802403526783
AITraining,31,250,1,6.039012017633915e-05
AITraining,31,252,2,0.0001207802403526783
AITraining,31,254,1,6.039012017633915e-05
AITraining,31,257,1,6.039012017633915e-05
AITraining,31,258,1,6.039012017633915e-05
AITraining,31,262,1,6.039012017633915e-05
AITraining,31,268,1,6.039012017633915e-05
AITraining,31,269,1,6.039012017633915e-05
AITraining,31,270,1,6.039012017633915e-05
AITraining,31,272,1,6.039012017633915e-05
AITraining,31,278,1,6.039012017633915e-05
AITraining,31,279,1,6.039012017633915e-05
AITraining,31,283,2,0.0001207802403526783
AITraining,31,291,1,6.039012017633915e-05
AITraining,31,292,1,6.039012017633915e-05
AITraining,31,296,1,6.039012017633915e-05
AITraining,31,304,2,0.0001207802403526783
AITraining,31,306,1,6.039012017633915e-05
AITraining,31,315,1,6.039012017633915e-05
AITraining,31,316,1,6.039012017633915e-05
AITraining,31,317,1,6.039012017633915e-05
AITraining,31,325,1,6.039012017633915e-05
AITraining,31,326,1,6.039012017633915e-05
AITraining,31,331,1,6.039012017633915e-05
AITraining,31,332,1,6.039012017633915e-05
AITraining,31,333,1,6.039012017633915e-05
AITraining,31,338,1,6.039012017633915e-05
AITraining,31,340,2,0.0001207802403526783
AITraining,31,345,1,6.039012017633915e-05
AITraining,31,347,1,6.039012017633915e-05
AITraining,31,351,1,6.039012017633915e-05
AITraining,31,352,2,0.0001207802403526783
AITraining,31,353,1,6.039012017633915e-05
AITraining,31,355,1,6.039012017633915e-05
AITraining,31,358,1,6.039012017633915e-05
AITraining,31,359,1,6.039012017633915e-05
AITraining,31,361,1,6.039012017633915e-05
AITraining,31,363,1,6.039012017633915e-05
AITraining,31,366,1,6.039012017633915e-05
AITraining,31,375,1,6.039012017633915e-05
AITraining,31,376,1,6.039012017633915e-05
AITraining,31,377,1,6.039012017633915e-05
AITraining,31,378,1,6.039012017633915e-05
AITraining,31,379,1,6.039012017633915e-05
AITraining,31,380,2,0.0001207802403526783
AITraining,31,381,1,6.039012017633915e-05
AITraining,31,386,1,6.039012017633915e-05
AITraining,31,395,1,6.039012017633915e-05
AITraining,31,399,2,0.0001207802403526783
AITraining,32,22,1,6.039012017633915e-05
AITraining,32,29,1,6.039012017633915e-05
AITraining,32,34,1,6.039012017633915e-05
AITraining,32,36,1,6.039012017633915e-05
AITraining,32,48,1,6.039012017633915e-05
AITraining,32,50,1,6.039012017633915e-05
AITraining,32,54,1,6.039012017633915e-05
AITraining,32,57,1,6.039012017633915e-05
AITraining,32,61,1,6.039012017633915e-05
AITraining,32,68,1,6.039012017633915e-05
AITraining,32,71,1,6.039012017633915e-05
AITraining,32,73,3,0.00018117036052901745
AITraining,32,77,1,6.039012017633915e-05
AITraining,32,78,1,6.039012017633915e-05
AITraining,32,79,1,6.039012017633915e-05
AITraining,32,81,1,6.039012017633915e-05
AITraining,32,82,1,6.039012017633915e-05
AITraining,32,88,1,6.039012017633915e-05
AITraining,32,90,1,6.039012017633915e-05
AITraining,32,98,2,0.0001207802403526783
AITraining,32,99,1,6.039012017633915e-05
AITraining,32,100,1,6.039012017633915e-05
AITraining,32,106,1,6.039012017633915e-05
AITraining,32,108,1,6.039012017633915e-05
AITraining,32,109,2,0.0001207802403526783
AITraining,32,119,1,6.039012017633915e-05
AITraining,32,120,1,6.039012017633915e-05
AITraining,32,121,1,6.039012017633915e-05
AITraining,32,122,1,6.039012017633915e-05
AITraining,32,125,2,0.0001207802403526783
AITraining,32,129,1,6.039012017633915e-05
AITraining,32,131,1,6.039012017633915e-05
AITraining,32,132,1,6.039012017633915e-05
AITraining,32,134,3,0.00018117036052901745
AITraining,32,137,1,6.039012017633915e-05
AITraining,32,139,1,6.039012017633915e-05
AITraining,32,141,1,6.039012017633915e-05
AITraining,32,142,1,6.039012017633915e-05
AITraining,32,144,1,6.039012017633915e-05
AITraining,32,147,1,6.039012017633915e-05
AITraining,32,151,1,6.039012017633915e-05
AITraining,32,152,1,6.039012017633915e-05
AITraining,32,153,1,6.039012017633915e-05
AITraining,32,154,2,0.0001207802403526783
AITraining,32,155,2,0.0001207802403526783
AITraining,32,161,1,6.039012017633915e-05
AITraining,32,163,1,6.039012017633915e-05
AITraining,32,166,2,0.0001207802403526783
AITraining,32,180,1,6.039012017633915e-05
AITraining,32,195,1,6.039012017633915e-05
AITraining,32,197,1,6.039012017633915e-05
AITraining,32,207,1,6.039012017633915e-05
AITraining,32,215,2,0.0001207802403526783
AITraining,32,216,1,6.039012017633915e-05
AITraining,32,217,1,6.039012017633915e-05
AITraining,32,223,1,6.039012017633915e-05
AITraining,32,227,1,6.039012017633915e-05
AITraining,32,229,1,6.039012017633915e-05
AITraining,32,233,2,0.0001207802403526783
AITraining,32,235,1,6.039012017633915e-05
AITraining,32,239,1,6.039012017633915e-05
AITraining,32,245,1,6.039012017633915e-05
AITraining,32,251,1,6.039012017633915e-05
AITraining,32,252,1,6.039012017633915e-05
AITraining,32,253,1,6.039012017633915e-05
AITraining,32,254,1,6.039012017633915e-05
AITraining,32,257,2,0.0001207802403526783
AITraining,32,259,1,6.039012017633915e-05
AITraining,32,260,1,6.039012017633915e-05
AITraining,32,268,1,6.039012017633915e-05
AITraining,32,269,1,6.039012017633915e-05
AITraining,32,277,1,6.039012017633915e-05
AITraining,32,280,1,6.039012017633915e-05
AITraining,32,282,1,6.039012017633915e-05
AITraining,32,283,1,6.039012017633915e-05
AITraining,32,284,1,6.039012017633915e-05
AITraining,32,286,1,6.039012017633915e-05
AITraining,32,287,1,6.039012017633915e-05
AITraining,32,290,1,6.039012017633915e-05
AITraining,32,292,1,6.039012017633915e-05
AITraining,32,296,1,6.039012017633915e-05
AITraining,32,298,1,6.039012017633915e-05
AITraining,32,299,1,6.039012017633915e-05
AITraining,32,313,1,6.039012017633915e-05
AITraining,32,316,1,6.039012017633915e-05
AITraining,32,318,1,6.039012017633915e-05
AITraining,32,322,1,6.039012017633915e-05
AITraining,32,326,1,6.039012017633915e-05
AITraining,32,328,1,6.039012017633915e-05
AITraining,32,329,1,6.039012017633915e-05
AITraining,32,340,2,0.0001207802403526783
AITraining,32,341,1,6.039012017633915e-05
AITraining,32,346,1,6.039012017633915e-05
AITraining,32,349,2,0.0001207802403526783
AITraining,32,350,1,6.039012017633915e-05
AITraining,32,351,2,0.0001207802403526783
AITraining,32,352,1,6.039012017633915e-05
AITraining,32,355,1,6.039012017633915e-05
AITraining,32,358,1,6.039012017633915e-05
AITraining,32,360,1,6.039012017633915e-05
AITraining,32,362,1,6.039012017633915e-05
AITraining,32,369,1,6.039012017633915e-05
AITraining,32,370,1,6.039012017633915e-05
AITraining,32,372,2,0.0001207802403526783
AITraining,32,379,1,6.039012017633915e-05
AITraining,32,380,2,0.0001207802403526783
AITraining,32,382,1,6.039012017633915e-05
AITraining,32,383,2,0.0001207802403526783
AITraining,32,384,1,6.039012017633915e-05
AITraining,32,387,1,6.039012017633915e-05
AITraining,32,389,1,6.039012017633915e-05
AITraining,32,395,2,0.0001207802403526783
AITraining,32,396,1,6.039012017633915e-05
AITraining,32,397,2,0.0001207802403526783
AITraining,32,398,1,6.039012017633915e-05
AITraining,33,16,1,6.039012017633915e-05
AITraining,33,20,2,0.0001207802403526783
AITraining,33,23,1,6.039012017633915e-05
AITraining,33,30,2,0.0001207802403526783
AITraining,33,32,1,6.039012017633915e-05
AITraining,33,34,1,6.039012017633915e-05
AITraining,33,37,1,6.039012017633915e-05
AITraining,33,61,1,6.039012017633915e-05
AITraining,33,63,2,0.0001207802403526783
AITraining,33,64,1,6.039012017633915e-05
AITraining,33,67,1,6.039012017633915e-05
AITraining,33,68,2,0.0001207802403526783
AITraining,33,69,1,6.039012017633915e-05
AITraining,33,71,2,0.0001207802403526783
AITraining,33,72,1,6.039012017633915e-05
AITraining,33,76,1,6.039012017633915e-05
AITraining,33,78,1,6.039012017633915e-05
AITraining,33,80,4,0.0002415604807053566
AITraining,33,81,1,6.039012017633915e-05
AITraining,33,82,1,6.039012017633915e-05
AITraining,33,83,1,6.039012017633915e-05
AITraining,33,84,1,6.039012017633915e-05
AITraining,33,86,2,0.0001207802403526783
AITraining,33,87,1,6.039012017633915e-05
AITraining,33,93,2,0.0001207802403526783
AITraining,33,98,1,6.039012017633915e-05
AITraining,33,99,1,6.039012017633915e-05
AITraining,33,101,1,6.039012017633915e-05
AITraining,33,102,2,0.0001207802403526783
AITraining,33,105,1,6.039012017633915e-05
AITraining,33,106,1,6.039012017633915e-05
AITraining,33,108,1,6.039012017633915e-05
AITraining,33,114,1,6.039012017633915e-05
AITraining,33,119,1,6.039012017633915e-05
AITraining,33,120,1,6.039012017633915e-05
AITraining,33,124,1,6.039012017633915e-05
AITraining,33,127,1,6.039012017633915e-05
AITraining,33,131,1,6.039012017633915e-05
AITraining,33,132,1,6.039012017633915e-05
AITraining,33,134,2,0.0001207802403526783
AITraining,33,136,1,6.039012017633915e-05
AITraining,33,139,1,6.039012017633915e-05
AITraining,33,141,1,6.039012017633915e-05
AITraining,33,142,2,0.0001207802403526783
AITraining,33,143,1,6.039012017633915e-05
AITraining,33,144,2,0.0001207802403526783
AITraining,33,148,1,6.039012017633915e-05
AITraining,33,149,1,6.039012017633915e-05
AITraining,33,151,1,6.039012017633915e-05
AITraining,33,153,1,6.039012017633915e-05
AITraining,33,155,1,6.039012017633915e-05
AITraining,33,158,1,6.039012017633915e-05
AITraining,33,161,1,6.039012017633915e-05
AITraining,33,164,1,6.039012017633915e-05
AITraining,33,169,2,0.0001207802403526783
AITraining,33,171,1,6.039012017633915e-05
AITraining,33,179,1,6.039012017633915e-05
AITraining,33,184,1,6.039012017633915e-05
