TaskID,区域,开工小时
2352,RegionC,525
2408,RegionB,1545
2495,RegionC,1408
2508,RegionC,2378
2523,RegionA,1786
2535,RegionB,2077
2626,RegionA,1767
2642,RegionB,2128
2674,RegionB,262
2681,RegionC,2024
2697,RegionC,2251
2701,RegionA,796
2706,RegionC,2288
2707,RegionB,2060
2729,RegionB,2271
2730,RegionA,1951
2825,RegionB,753
2826,RegionE,512
2843,RegionA,117
2844,RegionA,1461
2850,RegionB,1870
2895,RegionB,369
2981,RegionC,130
2999,RegionC,414
3032,RegionA,1130
3081,RegionB,2298
3121,RegionD,1591
3134,RegionD,1013
3226,RegionD,1858
3243,RegionC,592
3392,RegionC,352
3416,RegionB,1661
3431,RegionB,319
3455,RegionB,2386
3477,RegionB,64
3496,RegionC,2327
3510,RegionB,1920
3516,RegionC,144
3553,RegionC,1555
3597,RegionC,1567
3599,RegionB,1057
3619,RegionB,2111
3643,RegionA,146
3644,RegionC,103
3659,RegionE,579
3679,RegionF,1121
3687,RegionA,64
3698,RegionC,154
3706,RegionC,2171
3732,RegionC,971
3769,RegionC,1743
3808,RegionC,1959
3908,RegionB,883
3915,RegionE,851
3919,RegionC,27
3932,RegionA,630
3948,RegionE,2382
3953,RegionA,1116
3973,RegionA,2061
4031,RegionB,1908
4041,RegionB,2268
4057,RegionB,1655
4073,RegionC,2040
4191,RegionC,172
4196,RegionA,1667
4199,RegionC,458
4235,RegionA,964
4270,RegionB,94
4281,RegionB,2153
4321,RegionB,1299
4349,RegionC,834
4351,RegionA,2083
4355,RegionA,2154
4358,RegionC,2040
4390,RegionC,2005
4397,RegionA,165
4453,RegionE,1941
4463,RegionB,420
4472,RegionB,248
4481,RegionC,660
4523,RegionA,1481
4524,RegionB,1196
4539,RegionB,2169
4624,RegionB,1673
4635,RegionA,1249
4638,RegionC,501
4646,RegionA,2067
4661,RegionC,788
4677,RegionB,2162
4699,RegionB,1103
4714,RegionA,1004
4760,RegionC,81
4765,RegionB,2022
4816,RegionB,1828
4837,RegionA,420
4876,RegionA,1969
4882,RegionB,1465
4883,RegionB,2272
4888,RegionB,815
4916,RegionA,2081
4918,RegionB,333
4940,RegionB,344
4997,RegionD,629
5008,RegionB,2264
5067,RegionB,1624
5080,RegionB,1204
5086,RegionA,1804
5102,RegionD,59
5118,RegionB,1647
5120,RegionA,1594
5126,RegionA,1683
5137,RegionB,1372
5138,RegionB,2396
5154,RegionA,1139
5169,RegionC,788
5223,RegionA,1480
5243,RegionC,2345
5248,RegionC,689
5250,RegionC,286
5262,RegionC,823
5278,RegionB,396
5314,RegionB,523
5320,RegionA,996
5321,RegionC,698
5341,RegionB,456
5356,RegionA,2204
5361,RegionB,1160
5362,RegionC,140
5374,RegionA,1996
5402,RegionC,214
5403,RegionB,2111
5416,RegionC,477
5437,RegionF,480
5446,RegionA,510
5497,RegionB,719
5549,RegionC,2144
5565,RegionA,1896
5568,RegionE,1885
5578,RegionC,1682
5579,RegionC,1996
5589,RegionB,572
5646,RegionA,744
5665,RegionB,534
5668,RegionA,1825
5674,RegionC,523
5753,RegionA,48
5757,RegionA,179
5777,RegionA,918
5786,RegionC,1154
5796,RegionC,1235
5832,RegionA,451
5875,RegionB,1606
5886,RegionA,1485
5891,RegionA,867
5896,RegionE,1102
5905,RegionA,1288
5915,RegionB,1896
5963,RegionA,913
5972,RegionA,1644
5998,RegionA,1755
6049,RegionC,2033
6053,RegionD,1187
6109,RegionC,580
6111,RegionC,380
6136,RegionA,120
6167,RegionA,1321
6222,RegionB,782
6234,RegionA,1307
6235,RegionB,2392
6251,RegionC,885
6253,RegionA,1997
6255,RegionA,2161
6299,RegionB,1657
6319,RegionB,727
6329,RegionE,2151
6349,RegionA,1000
6353,RegionA,1547
6369,RegionA,2043
6385,RegionA,1029
6394,RegionB,131
6412,RegionB,567
6425,RegionC,2225
6444,RegionB,915
6449,RegionC,275
6453,RegionC,836
6455,RegionA,2071
6511,RegionC,651
6573,RegionA,1384
6577,RegionA,2240
6606,RegionC,975
6612,RegionC,1023
6636,RegionA,561
6659,RegionC,2218
6663,RegionB,1396
6666,RegionB,2266
6692,RegionC,1673
6723,RegionC,1337
6776,RegionA,1859
6803,RegionC,1515
6817,RegionA,862
6828,RegionB,1141
6830,RegionA,2261
6877,RegionC,1428
6901,RegionB,2303
6917,RegionC,86
6942,RegionA,1105
6955,RegionB,1082
6982,RegionB,241
7003,RegionB,808
7005,RegionB,1737
7026,RegionC,1301
7036,RegionC,1435
7046,RegionC,624
7056,RegionA,949
7177,RegionA,2117
7185,RegionA,650
7202,RegionA,2076
7207,RegionB,2097
7236,RegionA,1637
7251,RegionA,1236
7258,RegionC,1069
7266,RegionA,658
7279,RegionA,732
7284,RegionC,2109
7303,RegionC,717
7340,RegionB,1697
7399,RegionA,2181
7411,RegionE,1331
7422,RegionB,1934
7452,RegionC,597
7536,RegionF,1810
7547,RegionA,1031
7563,RegionB,1769
7603,RegionA,2060
7716,RegionA,1452
7762,RegionA,1322
7791,RegionA,2343
7837,RegionB,1641
7848,RegionB,588
7869,RegionC,288
7888,RegionB,414
7901,RegionA,977
7984,RegionB,395
7992,RegionA,1885
8022,RegionA,734
8023,RegionC,120
8032,RegionB,392
8076,RegionA,1385
8077,RegionB,1497
8119,RegionA,833
8125,RegionC,1354
8164,RegionB,1785
8184,RegionA,1006
8224,RegionA,1647
8225,RegionC,1445
8243,RegionA,2223
8289,RegionC,555
8359,RegionB,332
8360,RegionA,375
8375,RegionA,720
8383,RegionA,1616
8424,RegionC,388
8430,RegionC,1243
8455,RegionA,1831
8533,RegionE,1690
8542,RegionC,472
8544,RegionA,231
8546,RegionE,214
8567,RegionC,2196
8609,RegionC,398
8629,RegionB,266
8639,RegionB,1094
8646,RegionB,193
8648,RegionA,1504
8674,RegionB,1716
8736,RegionD,42
8764,RegionC,673
8765,RegionB,540
8791,RegionB,2292
8792,RegionC,951
8904,RegionB,163
8911,RegionA,2337
8994,RegionA,967
9005,RegionF,1115
9008,RegionC,1613
9012,RegionB,1504
9047,RegionC,67
9055,RegionC,596
9068,RegionB,45
9108,RegionC,327
9169,RegionE,161
9173,RegionA,1094
9213,RegionC,2038
9246,RegionC,1668
9258,RegionB,908
9294,RegionE,1848
9316,RegionB,778
9328,RegionA,1525
9365,RegionC,201
9373,RegionC,1277
9449,RegionA,1693
9502,RegionA,2181
9504,RegionC,1764
9507,RegionC,2314
9508,RegionA,947
9516,RegionB,1519
9522,RegionB,382
9544,RegionB,704
9545,RegionB,959
9549,RegionC,543
9561,RegionA,2183
9564,RegionC,867
9582,RegionA,1662
9622,RegionE,338
9730,RegionA,885
9771,RegionB,875
9804,RegionC,527
9820,RegionA,1786
9930,RegionE,1200
9954,RegionA,2315
9961,RegionA,1859
9992,RegionA,968
9995,RegionB,1631
10069,RegionB,963
10086,RegionA,2023
10101,RegionC,1145
10123,RegionC,1406
10134,RegionC,2005
10147,RegionC,192
10159,RegionB,710
10166,RegionF,1088
10210,RegionA,853
10322,RegionC,1492
10325,RegionB,154
10364,RegionA,848
10375,RegionC,130
10381,RegionA,1202
10390,RegionC,411
10392,RegionC,2287
10396,RegionF,2361
10401,RegionA,793
10411,RegionC,1128
10459,RegionC,1689
10564,RegionC,364
10592,RegionB,1715
10595,RegionB,773
10604,RegionB,1897
10617,RegionC,1996
10638,RegionA,1580
10672,RegionA,1475
10694,RegionC,1112
10721,RegionC,1943
10755,RegionA,787
10764,RegionA,444
10768,RegionA,1742
10769,RegionC,764
10771,RegionC,1204
10827,RegionC,573
10896,RegionA,1096
10921,RegionB,185
10936,RegionB,1976
10955,RegionA,302
10992,RegionC,91
11053,RegionB,1719
11101,RegionA,750
11115,RegionB,1029
11119,RegionA,1302
11120,RegionC,1567
11158,RegionB,1792
11174,RegionB,1449
11177,RegionB,269
11182,RegionA,2371
11192,RegionC,1379
11210,RegionC,989
11259,RegionB,359
11263,RegionA,984
11268,RegionE,318
11277,RegionA,1767
11287,RegionB,2060
11295,RegionA,385
11318,RegionC,1032
11331,RegionA,147
11344,RegionA,1667
11353,RegionC,540
11368,RegionB,2324
11424,RegionC,1067
11442,RegionC,1788
11474,RegionA,644
11513,RegionC,1917
11524,RegionF,1981
11530,RegionB,1742
11552,RegionA,778
11563,RegionD,200
11569,RegionB,818
11573,RegionC,1623
11591,RegionA,434
11605,RegionB,273
11611,RegionA,25
11655,RegionD,826
11690,RegionC,283
11697,RegionC,204
11736,RegionC,320
11787,RegionC,607
11790,RegionA,579
11859,RegionA,837
11902,RegionC,2198
11908,RegionA,1297
11918,RegionB,763
11945,RegionB,1477
11968,RegionA,1282
11986,RegionA,1510
11998,RegionC,1215
12009,RegionA,178
12014,RegionB,621
12053,RegionC,1164
12077,RegionC,2228
12090,RegionB,1847
12113,RegionB,624
12151,RegionA,1406
12163,RegionC,1793
12223,RegionA,1464
12225,RegionA,2285
12237,RegionC,462
12244,RegionA,177
12251,RegionC,516
12260,RegionA,1207
12316,RegionA,1459
12325,RegionA,910
12335,RegionB,2280
12402,RegionA,1850
12412,RegionB,339
12443,RegionC,2357
12444,RegionA,2394
12445,RegionC,42
12451,RegionC,1747
12460,RegionB,1888
12483,RegionA,1462
12544,RegionB,432
12547,RegionD,1249
12591,RegionB,2285
12635,RegionC,656
12639,RegionF,2086
12658,RegionC,380
12709,RegionB,351
12716,RegionA,1335
12721,RegionC,2065
12727,RegionC,39
12781,RegionA,774
12830,RegionB,1903
12836,RegionF,2300
12844,RegionB,512
12870,RegionC,516
12895,RegionE,1259
12904,RegionA,1461
12906,RegionA,70
12920,RegionC,265
12929,RegionB,1519
12932,RegionB,763
12951,RegionB,985
12986,RegionA,1573
12996,RegionC,2248
13030,RegionB,2367
13036,RegionA,1741
13082,RegionB,1886
13113,RegionA,1958
13127,RegionA,235
13142,RegionB,1940
13147,RegionA,113
13165,RegionB,2224
13176,RegionC,738
13185,RegionA,292
13194,RegionC,756
13218,RegionB,1587
13242,RegionA,423
13253,RegionC,1427
13289,RegionA,308
13307,RegionC,1734
13318,RegionA,2339
13328,RegionF,1301
13329,RegionA,1109
13331,RegionC,2383
13351,RegionC,1767
13403,RegionB,550
13431,RegionB,1712
13432,RegionB,1941
13435,RegionB,2153
13439,RegionC,1896
13473,RegionC,690
13479,RegionE,1100
13493,RegionC,810
13497,RegionB,1388
13556,RegionB,66
13563,RegionC,2345
13569,RegionC,1289
13603,RegionD,2193
13608,RegionB,1156
13618,RegionC,1112
13619,RegionC,2299
13622,RegionB,600
13642,RegionA,639
13665,RegionA,308
13670,RegionA,702
13689,RegionA,44
13704,RegionA,1543
13714,RegionC,2182
13727,RegionB,520
13746,RegionA,1858
13761,RegionE,1011
13767,RegionD,2162
13770,RegionB,516
13772,RegionC,18
13786,RegionC,2226
13798,RegionA,2335
13820,RegionF,669
13840,RegionB,860
13856,RegionA,292
13866,RegionF,300
13880,RegionB,1167
13900,RegionA,620
13902,RegionC,1384
13906,RegionC,969
13909,RegionA,777
13963,RegionC,2189
13968,RegionC,1590
14002,RegionB,1898
14023,RegionD,505
14033,RegionA,1213
14051,RegionA,734
14092,RegionC,588
14098,RegionB,2296
14110,RegionA,2356
14118,RegionA,1216
14130,RegionA,2257
14152,RegionA,2062
14180,RegionB,2141
14193,RegionC,522
14194,RegionE,911
14205,RegionB,16
14209,RegionB,790
14221,RegionA,1844
14245,RegionA,824
14267,RegionC,1582
14282,RegionA,826
14290,RegionA,1672
14296,RegionB,710
14310,RegionB,1117
14350,RegionB,1264
14376,RegionC,875
14391,RegionA,1940
14395,RegionA,701
14422,RegionA,1658
14428,RegionB,637
14429,RegionA,1961
14450,RegionA,2272
14512,RegionB,1769
14518,RegionC,1454
14534,RegionB,1229
14608,RegionA,1004
14638,RegionC,2184
14655,RegionC,33
14665,RegionA,244
14692,RegionD,803
14694,RegionA,216
14703,RegionC,1184
14711,RegionC,1645
14713,RegionC,2127
14744,RegionA,1080
14747,RegionA,1096
14822,RegionA,390
14855,RegionB,1679
14863,RegionF,1433
14947,RegionA,1374
14983,RegionB,1481
14985,RegionC,1060
14992,RegionA,1548
15008,RegionA,1438
15011,RegionB,2261
15091,RegionC,956
15100,RegionB,1224
15146,RegionA,1144
15166,RegionB,1453
15185,RegionC,2382
15200,RegionA,959
15208,RegionC,1818
15229,RegionC,283
15261,RegionC,586
15281,RegionA,1765
15312,RegionA,947
15347,RegionB,1619
15354,RegionC,620
15374,RegionC,2303
15378,RegionB,769
15411,RegionA,1651
15419,RegionC,1894
15426,RegionA,1498
15430,RegionB,2329
15436,RegionC,1695
15452,RegionB,1588
15490,RegionA,2053
15516,RegionA,1546
15518,RegionB,1177
15536,RegionB,1370
15552,RegionB,1305
15565,RegionC,93
15588,RegionA,2029
15632,RegionB,1001
15641,RegionC,1729
15657,RegionC,359
15704,RegionC,1478
15722,RegionF,1644
15724,RegionB,742
15730,RegionB,171
15741,RegionB,1337
15750,RegionA,1482
15793,RegionB,1875
15800,RegionB,1289
15854,RegionA,1013
15857,RegionB,355
15899,RegionD,1008
15934,RegionC,401
15949,RegionC,1041
15997,RegionA,1701
16009,RegionA,94
16020,RegionC,738
16024,RegionE,2392
16036,RegionA,1798
16053,RegionA,679
16083,RegionF,12
16134,RegionA,385
16135,RegionD,1888
16165,RegionC,1950
16174,RegionA,627
16178,RegionA,1319
16208,RegionC,1136
16217,RegionA,844
16232,RegionC,1686
16238,RegionA,1269
16272,RegionB,1967
16312,RegionB,1392
16313,RegionA,2365
16357,RegionC,2223
16374,RegionC,1984
16376,RegionC,555
16383,RegionB,1231
16399,RegionB,1323
16408,RegionA,1204
16456,RegionB,1950
16472,RegionC,190
16489,RegionC,1065
16554,RegionC,681
16588,RegionE,2203
16604,RegionA,416
16608,RegionB,1209
16618,RegionC,1258
16636,RegionC,1707
16643,RegionB,241
16651,RegionA,342
16658,RegionC,1109
16714,RegionC,843
16717,RegionA,94
16724,RegionA,2365
16726,RegionA,2084
16764,RegionA,1789
16780,RegionC,946
16809,RegionA,2317
16810,RegionA,1437
16813,RegionB,1622
16815,RegionA,1340
16819,RegionA,517
16844,RegionF,2399
16866,RegionA,2036
16869,RegionC,365
16925,RegionA,504
17004,RegionA,1507
17017,RegionB,1114
17018,RegionA,193
17070,RegionB,2093
17072,RegionC,237
17085,RegionB,812
17098,RegionA,1727
17124,RegionB,341
17138,RegionC,1530
17153,RegionC,713
17164,RegionA,338
17189,RegionC,133
17192,RegionB,2347
17215,RegionA,924
17216,RegionC,1082
17253,RegionA,2375
17315,RegionA,1483
17319,RegionC,1818
17327,RegionA,739
17331,RegionB,307
17359,RegionB,2158
17368,RegionC,1631
17376,RegionB,1456
17397,RegionC,551
17416,RegionB,975
17446,RegionB,1778
17461,RegionA,927
17482,RegionA,346
17495,RegionB,269
17497,RegionC,912
17512,RegionA,680
17521,RegionA,227
17547,RegionC,2102
17592,RegionC,1414
17632,RegionA,1165
17634,RegionA,886
17704,RegionA,983
17716,RegionD,423
17719,RegionA,1535
17733,RegionA,1269
17796,RegionB,655
17807,RegionB,2183
17808,RegionF,624
17820,RegionC,2376
17828,RegionC,902
17833,RegionB,2303
17850,RegionA,283
17851,RegionC,810
17852,RegionC,1075
17862,RegionB,1842
17884,RegionB,109
17907,RegionB,294
17909,RegionC,1968
17998,RegionD,196
18010,RegionB,192
18073,RegionB,1266
18088,RegionA,1459
18091,RegionC,1091
18130,RegionB,131
18163,RegionA,132
18228,RegionE,1328
18257,RegionC,2226
18265,RegionA,1335
18299,RegionC,478
18321,RegionB,2328
18334,RegionA,1579
18339,RegionD,1601
18369,RegionB,808
18373,RegionB,1674
18375,RegionB,2270
18382,RegionC,1284
18485,RegionB,1859
18497,RegionE,685
18548,RegionB,1909
18556,RegionF,1633
18587,RegionA,434
18590,RegionB,723
18591,RegionC,1524
18633,RegionA,1126
18648,RegionA,1299
18661,RegionE,1462
18663,RegionA,2048
18694,RegionB,1876
18710,RegionA,1137
18735,RegionB,1906
18748,RegionB,2199
18783,RegionA,2181
18806,RegionC,25
18833,RegionB,1278
18844,RegionB,1702
18893,RegionC,846
18914,RegionA,2306
18919,RegionC,2290
18923,RegionF,252
18935,RegionA,555
18983,RegionB,106
18984,RegionB,353
19047,RegionC,247
19057,RegionC,119
19061,RegionE,2375
19065,RegionA,1022
19108,RegionC,1609
19109,RegionA,2011
19112,RegionC,432
19148,RegionB,812
19236,RegionA,2219
19249,RegionA,339
19305,RegionA,86
19370,RegionC,557
19376,RegionF,2128
19377,RegionC,1906
19382,RegionD,144
19422,RegionB,1323
19425,RegionA,1755
19430,RegionC,2343
19435,RegionF,865
19443,RegionA,122
19445,RegionB,1622
19465,RegionB,1332
19488,RegionB,1557
19493,RegionB,761
19567,RegionA,418
19589,RegionB,973
19606,RegionB,2111
19613,RegionC,127
19644,RegionB,629
19652,RegionB,213
19661,RegionB,1591
19673,RegionA,2270
19687,RegionA,905
19700,RegionB,364
19743,RegionF,183
19777,RegionC,1393
19799,RegionC,612
19801,RegionB,348
19843,RegionC,276
19865,RegionB,1935
19878,RegionB,15
19889,RegionA,501
19897,RegionB,187
19908,RegionB,1950
19920,RegionD,656
19921,RegionC,762
19943,RegionA,2206
19960,RegionA,1118
20004,RegionB,854
20036,RegionB,1403
20051,RegionC,1490
20082,RegionC,689
20121,RegionA,1667
20165,RegionC,2123
20185,RegionA,746
20215,RegionD,1772
20242,RegionB,1733
20317,RegionB,1045
20354,RegionC,808
20367,RegionA,2010
20382,RegionC,503
20409,RegionC,2144
20417,RegionC,442
20441,RegionA,1118
20482,RegionB,498
20486,RegionA,558
20524,RegionC,1029
20533,RegionC,1022
20583,RegionC,445
20587,RegionB,1883
20603,RegionA,1714
20622,RegionF,340
20636,RegionA,1811
20638,RegionA,595
20653,RegionA,1294
20656,RegionA,1165
20668,RegionE,1661
20671,RegionC,600
20680,RegionB,1839
20712,RegionB,2361
20714,RegionE,50
20742,RegionA,346
20766,RegionD,2031
20801,RegionB,1513
20825,RegionC,522
20871,RegionD,1993
20889,RegionA,772
20905,RegionB,2007
20924,RegionF,698
20925,RegionB,1192
20967,RegionA,1688
20984,RegionA,510
20985,RegionC,1579
20991,RegionB,612
21000,RegionA,965
21008,RegionC,994
21009,RegionF,41
21033,RegionC,2019
21034,RegionC,1161
21039,RegionB,1789
21087,RegionB,289
21088,RegionE,2239
21091,RegionA,1053
21095,RegionC,1518
21124,RegionB,2232
21148,RegionB,962
21160,RegionE,1833
21215,RegionC,1137
21239,RegionB,1481
21242,RegionB,2390
21278,RegionE,1816
21303,RegionC,119
21305,RegionC,1261
21317,RegionD,1069
21324,RegionE,381
21338,RegionC,633
21344,RegionC,1291
21360,RegionA,1266
21365,RegionB,2295
21388,RegionB,1422
21400,RegionB,2399
21418,RegionC,1598
21448,RegionB,891
21450,RegionB,946
21488,RegionE,2262
21513,RegionB,326
21515,RegionA,48
21519,RegionA,1054
21528,RegionB,107
21532,RegionA,268
21552,RegionC,240
21629,RegionC,2064
21638,RegionB,448
21645,RegionD,1199
21663,RegionA,2263
21669,RegionA,1249
21690,RegionA,101
21695,RegionB,208
21728,RegionA,839
21734,RegionC,1888
21742,RegionB,1488
21751,RegionC,1646
21781,RegionB,2269
21788,RegionA,252
21834,RegionC,1339
21836,RegionC,502
21852,RegionA,16
21853,RegionC,2025
21881,RegionB,1132
21889,RegionA,1159
21896,RegionC,2111
21925,RegionB,1390
21965,RegionC,1606
21974,RegionB,1808
21986,RegionC,58
22040,RegionB,1985
22061,RegionA,2281
22082,RegionC,2121
22126,RegionB,1227
22145,RegionB,1579
22146,RegionA,392
22168,RegionA,400
22181,RegionA,1053
22199,RegionB,2233
22203,RegionE,839
22212,RegionA,1846
22216,RegionF,361
22217,RegionA,457
22218,RegionA,1788
22228,RegionA,1773
22232,RegionB,1310
22251,RegionB,2161
22261,RegionB,28
22310,RegionC,2365
22326,RegionB,1979
22364,RegionA,982
22376,RegionC,1006
22385,RegionB,2163
22394,RegionA,1109
22436,RegionA,1065
22467,RegionB,1701
22476,RegionC,2269
22485,RegionF,276
22491,RegionA,2000
22497,RegionC,2125
22510,RegionC,1597
22512,RegionA,1921
22546,RegionB,2055
22569,RegionB,1967
22601,RegionB,1110
22604,RegionC,1629
22611,RegionA,2135
22612,RegionA,1566
22660,RegionB,1021
22678,RegionC,439
22698,RegionB,2199
22753,RegionB,2300
22760,RegionB,1423
22785,RegionB,526
22824,RegionC,49
22835,RegionB,144
22838,RegionB,892
22859,RegionE,670
22897,RegionA,515
22906,RegionC,302
22938,RegionC,1505
23016,RegionD,1846
23025,RegionC,2350
23073,RegionC,659
23081,RegionC,1932
23086,RegionC,914
23093,RegionA,559
23104,RegionA,1710
23134,RegionD,2225
23189,RegionC,2337
23196,RegionB,2090
23215,RegionA,1765
23253,RegionA,2105
23254,RegionC,965
23260,RegionB,369
23267,RegionA,1537
23272,RegionE,1188
23302,RegionA,311
23306,RegionA,866
23323,RegionB,815
23324,RegionB,2046
23346,RegionA,1954
23417,RegionB,1787
23452,RegionB,2137
23468,RegionB,1269
23472,RegionA,1576
23491,RegionA,1738
23495,RegionF,948
23521,RegionA,1905
23524,RegionB,1866
23535,RegionA,19
23544,RegionC,2393
23571,RegionA,1643
23572,RegionC,437
23622,RegionA,1054
23710,RegionB,2287
23740,RegionA,398
23753,RegionA,211
23761,RegionA,1
23790,RegionD,891
23815,RegionB,1877
23889,RegionB,2175
23918,RegionA,1696
23930,RegionC,1150
23962,RegionA,6
23974,RegionE,1414
23976,RegionC,1903
23982,RegionB,1769
24118,RegionD,2224
24159,RegionA,898
24167,RegionA,2056
24172,RegionB,2250
24177,RegionD,1186
24224,RegionB,333
24242,RegionC,2341
24268,RegionA,1904
24307,RegionB,1138
24350,RegionB,1671
24356,RegionA,814
24388,RegionA,1514
24404,RegionB,1277
24485,RegionA,903
24494,RegionB,1085
24576,RegionB,824
24583,RegionC,1656
24607,RegionA,909
24619,RegionA,1546
24626,RegionB,578
24640,RegionA,1323
24666,RegionA,213
24669,RegionD,1975
24680,RegionC,2182
24684,RegionB,553
24719,RegionC,1485
24748,RegionE,2384
24752,RegionB,2345
24758,RegionC,1466
24775,RegionB,791
24816,RegionA,1041
24822,RegionA,844
24824,RegionB,424
24828,RegionB,2139
24854,RegionA,255
24865,RegionC,1143
24875,RegionC,1761
24928,RegionA,2056
24953,RegionC,333
25010,RegionB,1065
25015,RegionB,516
25017,RegionE,136
25025,RegionC,2157
25040,RegionC,1839
25103,RegionC,1989
25164,RegionA,2338
25172,RegionB,1199
25204,RegionC,1798
25205,RegionB,2036
25220,RegionD,1692
25229,RegionA,758
25282,RegionA,107
25292,RegionB,1455
25332,RegionF,767
25363,RegionA,1958
25367,RegionB,1261
25417,RegionF,305
25449,RegionC,1297
25451,RegionC,2104
25501,RegionA,2147
25543,RegionA,1229
25548,RegionD,2324
25552,RegionC,1644
25555,RegionE,1075
25583,RegionC,1757
25625,RegionC,1731
25648,RegionC,1652
25654,RegionA,1522
25666,RegionD,1473
25669,RegionC,591
25671,RegionC,1336
25673,RegionE,2251
25674,RegionC,1586
25731,RegionA,1517
25739,RegionB,376
25748,RegionA,1469
25773,RegionC,1685
25807,RegionB,860
25808,RegionB,909
25839,RegionC,2378
25846,RegionC,427
25849,RegionC,1653
25858,RegionB,653
25909,RegionF,1176
25945,RegionC,1077
25954,RegionA,1775
26066,RegionB,933
26104,RegionC,1481
26120,RegionC,1321
26129,RegionB,747
26140,RegionC,1515
26196,RegionA,461
26204,RegionD,20
26247,RegionB,1695
26272,RegionB,759
26349,RegionB,473
26384,RegionC,1421
26395,RegionC,2050
26437,RegionC,1486
26440,RegionD,558
26472,RegionA,480
26517,RegionA,345
26522,RegionA,1169
26528,RegionA,968
26537,RegionA,614
