TaskID,任务类型,源区域,目标区域,到达小时,开工小时,等待_h,时延_ms,是否迁移
19480,RealTimeInference,RegionC,RegionC,305,305,0.0,5.0,False
19486,RealTimeInference,RegionC,RegionA,599,599,0.0,15.0,True
19494,RealTimeInference,RegionF,RegionF,837,837,0.0,5.0,False
19570,RealTimeInference,RegionB,RegionB,2066,2066,0.0,5.0,False
19580,RealTimeInference,RegionA,RegionC,1953,1953,0.0,15.0,True
19587,RealTimeInference,RegionA,RegionB,726,726,0.0,12.0,True
19626,RealTimeInference,RegionA,RegionB,1459,1459,0.0,12.0,True
19663,RealTimeInference,RegionC,RegionC,742,742,0.0,5.0,False
19686,RealTimeInference,RegionA,RegionC,1757,1757,0.0,15.0,True
19688,RealTimeInference,RegionB,RegionC,1165,1165,0.0,14.0,True
19693,RealTimeInference,RegionA,RegionB,2386,2386,0.0,12.0,True
19707,RealTimeInference,RegionB,RegionC,1036,1036,0.0,14.0,True
19709,RealTimeInference,RegionC,RegionC,2216,2216,0.0,5.0,False
19778,RealTimeInference,RegionA,RegionA,1399,1399,0.0,5.0,False
19785,RealTimeInference,RegionA,RegionA,1853,1853,0.0,5.0,False
19815,RealTimeInference,RegionD,RegionD,470,470,0.0,5.0,False
19817,RealTimeInference,RegionA,RegionB,934,934,0.0,12.0,True
19837,RealTimeInference,RegionA,RegionA,2023,2023,0.0,5.0,False
19841,RealTimeInference,RegionC,RegionA,1318,1318,0.0,15.0,True
19854,RealTimeInference,RegionC,RegionC,1073,1073,0.0,5.0,False
19881,RealTimeInference,RegionF,RegionE,1136,1136,0.0,18.0,True
19892,RealTimeInference,RegionC,RegionC,1133,1133,0.0,5.0,False
19919,RealTimeInference,RegionC,RegionA,878,878,0.0,15.0,True
19944,RealTimeInference,RegionB,RegionA,495,495,0.0,12.0,True
19982,RealTimeInference,RegionB,RegionA,340,340,0.0,12.0,True
19989,RealTimeInference,RegionB,RegionB,300,300,0.0,5.0,False
19993,RealTimeInference,RegionA,RegionB,1679,1679,0.0,12.0,True
20020,RealTimeInference,RegionA,RegionA,335,335,0.0,5.0,False
20114,RealTimeInference,RegionB,RegionA,1534,1534,0.0,12.0,True
20127,RealTimeInference,RegionB,RegionB,226,226,0.0,5.0,False
20147,RealTimeInference,RegionB,RegionB,1989,1989,0.0,5.0,False
20148,RealTimeInference,RegionC,RegionB,2336,2336,0.0,14.0,True
20154,RealTimeInference,RegionB,RegionB,363,363,0.0,5.0,False
20166,RealTimeInference,RegionB,RegionA,966,966,0.0,12.0,True
20199,RealTimeInference,RegionB,RegionA,2004,2004,0.0,12.0,True
20244,RealTimeInference,RegionA,RegionA,1481,1481,0.0,5.0,False
20249,RealTimeInference,RegionA,RegionC,87,87,0.0,15.0,True
20259,RealTimeInference,RegionB,RegionA,669,669,0.0,12.0,True
20268,RealTimeInference,RegionF,RegionE,159,159,0.0,18.0,True
20289,RealTimeInference,RegionA,RegionA,769,769,0.0,5.0,False
20339,RealTimeInference,RegionC,RegionB,888,888,0.0,14.0,True
20385,RealTimeInference,RegionC,RegionA,1527,1527,0.0,15.0,True
20404,RealTimeInference,RegionC,RegionB,913,913,0.0,14.0,True
20426,RealTimeInference,RegionA,RegionC,2047,2047,0.0,15.0,True
20447,RealTimeInference,RegionA,RegionA,1657,1657,0.0,5.0,False
20473,RealTimeInference,RegionA,RegionB,1143,1143,0.0,12.0,True
20492,RealTimeInference,RegionA,RegionC,1990,1990,0.0,15.0,True
20581,RealTimeInference,RegionC,RegionB,44,44,0.0,14.0,True
20614,RealTimeInference,RegionC,RegionC,31,31,0.0,5.0,False
20630,RealTimeInference,RegionA,RegionA,1517,1517,0.0,5.0,False
20641,RealTimeInference,RegionC,RegionB,1111,1111,0.0,14.0,True
20659,RealTimeInference,RegionB,RegionA,1706,1706,0.0,12.0,True
20666,RealTimeInference,RegionC,RegionA,2366,2366,0.0,15.0,True
20673,RealTimeInference,RegionC,RegionC,1104,1104,0.0,5.0,False
20735,RealTimeInference,RegionA,RegionB,556,556,0.0,12.0,True
20803,RealTimeInference,RegionB,RegionC,312,312,0.0,14.0,True
20811,RealTimeInference,RegionC,RegionB,1349,1349,0.0,14.0,True
20826,RealTimeInference,RegionA,RegionB,2371,2371,0.0,12.0,True
20840,RealTimeInference,RegionA,RegionB,303,303,0.0,12.0,True
20841,RealTimeInference,RegionA,RegionB,1233,1233,0.0,12.0,True
20849,RealTimeInference,RegionB,RegionB,576,576,0.0,5.0,False
20887,RealTimeInference,RegionA,RegionB,365,365,0.0,12.0,True
20915,RealTimeInference,RegionB,RegionA,2337,2337,0.0,12.0,True
20994,RealTimeInference,RegionC,RegionA,402,402,0.0,15.0,True
20997,RealTimeInference,RegionA,RegionC,891,891,0.0,15.0,True
20998,RealTimeInference,RegionA,RegionA,1471,1471,0.0,5.0,False
21011,RealTimeInference,RegionA,RegionB,1036,1036,0.0,12.0,True
21030,RealTimeInference,RegionA,RegionB,987,987,0.0,12.0,True
21125,RealTimeInference,RegionB,RegionA,573,573,0.0,12.0,True
21143,RealTimeInference,RegionB,RegionC,986,986,0.0,14.0,True
21159,RealTimeInference,RegionC,RegionB,2228,2228,0.0,14.0,True
21161,RealTimeInference,RegionA,RegionA,551,551,0.0,5.0,False
21167,RealTimeInference,RegionA,RegionB,263,263,0.0,12.0,True
21181,RealTimeInference,RegionA,RegionB,85,85,0.0,12.0,True
21196,RealTimeInference,RegionB,RegionA,348,348,0.0,12.0,True
21211,RealTimeInference,RegionC,RegionA,2183,2183,0.0,15.0,True
21250,RealTimeInference,RegionC,RegionA,223,223,0.0,15.0,True
21298,RealTimeInference,RegionA,RegionA,992,992,0.0,5.0,False
21352,RealTimeInference,RegionA,RegionC,1553,1553,0.0,15.0,True
21379,RealTimeInference,RegionB,RegionB,1644,1644,0.0,5.0,False
21383,RealTimeInference,RegionE,RegionE,1104,1104,0.0,5.0,False
21396,RealTimeInference,RegionE,RegionF,1376,1376,0.0,18.0,True
21397,RealTimeInference,RegionA,RegionB,2030,2030,0.0,12.0,True
21474,RealTimeInference,RegionC,RegionC,594,594,0.0,5.0,False
21516,RealTimeInference,RegionA,RegionB,1553,1553,0.0,12.0,True
21542,RealTimeInference,RegionA,RegionC,1127,1127,0.0,15.0,True
21554,RealTimeInference,RegionA,RegionC,112,112,0.0,15.0,True
21560,RealTimeInference,RegionE,RegionE,1324,1324,0.0,5.0,False
21609,RealTimeInference,RegionB,RegionA,1994,1994,0.0,12.0,True
21636,RealTimeInference,RegionB,RegionA,655,655,0.0,12.0,True
21646,RealTimeInference,RegionA,RegionA,1976,1976,0.0,5.0,False
21652,RealTimeInference,RegionF,RegionF,1769,1769,0.0,5.0,False
21654,RealTimeInference,RegionA,RegionC,903,903,0.0,15.0,True
21670,RealTimeInference,RegionC,RegionA,1394,1394,0.0,15.0,True
21736,RealTimeInference,RegionC,RegionC,567,567,0.0,5.0,False
21790,RealTimeInference,RegionA,RegionA,1250,1250,0.0,5.0,False
21792,RealTimeInference,RegionA,RegionC,2392,2392,0.0,15.0,True
21796,RealTimeInference,RegionD,RegionD,794,794,0.0,5.0,False
21800,RealTimeInference,RegionB,RegionB,81,81,0.0,5.0,False
21814,RealTimeInference,RegionC,RegionB,1132,1132,0.0,14.0,True
21859,RealTimeInference,RegionB,RegionB,413,413,0.0,5.0,False
21865,RealTimeInference,RegionB,RegionB,1248,1248,0.0,5.0,False
21876,RealTimeInference,RegionA,RegionB,1179,1179,0.0,12.0,True
21883,RealTimeInference,RegionA,RegionA,2025,2025,0.0,5.0,False
21892,RealTimeInference,RegionB,RegionA,1998,1998,0.0,12.0,True
21900,RealTimeInference,RegionC,RegionC,572,572,0.0,5.0,False
21923,RealTimeInference,RegionA,RegionA,1595,1595,0.0,5.0,False
21935,RealTimeInference,RegionA,RegionA,1043,1043,0.0,5.0,False
21944,RealTimeInference,RegionB,RegionA,2314,2314,0.0,12.0,True
21947,RealTimeInference,RegionE,RegionF,1842,1842,0.0,18.0,True
21977,RealTimeInference,RegionB,RegionB,1891,1891,0.0,5.0,False
22003,RealTimeInference,RegionB,RegionC,752,752,0.0,14.0,True
22008,RealTimeInference,RegionA,RegionA,1368,1368,0.0,5.0,False
22042,RealTimeInference,RegionB,RegionC,1118,1118,0.0,14.0,True
22043,RealTimeInference,RegionB,RegionA,1166,1166,0.0,12.0,True
22048,RealTimeInference,RegionA,RegionC,2232,2232,0.0,15.0,True
22053,RealTimeInference,RegionA,RegionB,820,820,0.0,12.0,True
22078,RealTimeInference,RegionD,RegionD,1767,1767,0.0,5.0,False
22084,RealTimeInference,RegionC,RegionB,1458,1458,0.0,14.0,True
22090,RealTimeInference,RegionC,RegionB,2338,2338,0.0,14.0,True
22094,RealTimeInference,RegionB,RegionA,584,584,0.0,12.0,True
22109,RealTimeInference,RegionB,RegionA,1221,1221,0.0,12.0,True
22148,RealTimeInference,RegionB,RegionA,127,127,0.0,12.0,True
22150,RealTimeInference,RegionC,RegionB,2375,2375,0.0,14.0,True
22152,RealTimeInference,RegionA,RegionC,885,885,0.0,15.0,True
22161,RealTimeInference,RegionB,RegionC,751,751,0.0,14.0,True
22179,RealTimeInference,RegionA,RegionC,1204,1204,0.0,15.0,True
22194,RealTimeInference,RegionB,RegionC,2183,2183,0.0,14.0,True
22197,RealTimeInference,RegionA,RegionA,972,972,0.0,5.0,False
22248,RealTimeInference,RegionC,RegionA,1403,1403,0.0,15.0,True
22257,RealTimeInference,RegionA,RegionC,2033,2033,0.0,15.0,True
22312,RealTimeInference,RegionB,RegionA,1123,1123,0.0,12.0,True
22334,RealTimeInference,RegionE,RegionE,1803,1803,0.0,5.0,False
22352,RealTimeInference,RegionC,RegionA,994,994,0.0,15.0,True
22374,RealTimeInference,RegionA,RegionA,427,427,0.0,5.0,False
22378,RealTimeInference,RegionB,RegionA,1072,1072,0.0,12.0,True
22384,RealTimeInference,RegionB,RegionC,1643,1643,0.0,14.0,True
22424,RealTimeInference,RegionC,RegionC,1475,1475,0.0,5.0,False
22425,RealTimeInference,RegionC,RegionC,8,8,0.0,5.0,False
22426,RealTimeInference,RegionE,RegionE,1903,1903,0.0,5.0,False
22449,RealTimeInference,RegionB,RegionC,1743,1743,0.0,14.0,True
22484,RealTimeInference,RegionC,RegionB,132,132,0.0,14.0,True
22492,RealTimeInference,RegionA,RegionA,1010,1010,0.0,5.0,False
22514,RealTimeInference,RegionB,RegionB,1511,1511,0.0,5.0,False
22563,RealTimeInference,RegionC,RegionC,698,698,0.0,5.0,False
22567,RealTimeInference,RegionB,RegionB,2014,2014,0.0,5.0,False
22586,RealTimeInference,RegionB,RegionB,1158,1158,0.0,5.0,False
22590,RealTimeInference,RegionE,RegionE,2225,2225,0.0,5.0,False
22605,RealTimeInference,RegionA,RegionA,837,837,0.0,5.0,False
22641,RealTimeInference,RegionC,RegionA,1704,1704,0.0,15.0,True
22721,RealTimeInference,RegionE,RegionF,2056,2056,0.0,18.0,True
22732,RealTimeInference,RegionB,RegionC,1268,1268,0.0,14.0,True
22780,RealTimeInference,RegionE,RegionE,539,539,0.0,5.0,False
22782,RealTimeInference,RegionA,RegionC,2092,2092,0.0,15.0,True
22797,RealTimeInference,RegionB,RegionC,2341,2341,0.0,14.0,True
22800,RealTimeInference,RegionF,RegionF,2026,2026,0.0,5.0,False
22804,RealTimeInference,RegionB,RegionB,739,739,0.0,5.0,False
22821,RealTimeInference,RegionA,RegionC,1590,1590,0.0,15.0,True
22834,RealTimeInference,RegionA,RegionA,1220,1220,0.0,5.0,False
22849,RealTimeInference,RegionB,RegionB,994,994,0.0,5.0,False
22896,RealTimeInference,RegionB,RegionC,1868,1868,0.0,14.0,True
22963,RealTimeInference,RegionC,RegionC,273,273,0.0,5.0,False
22969,RealTimeInference,RegionC,RegionC,816,816,0.0,5.0,False
22981,RealTimeInference,RegionB,RegionA,1671,1671,0.0,12.0,True
22999,RealTimeInference,RegionA,RegionC,559,559,0.0,15.0,True
23014,RealTimeInference,RegionB,RegionA,2375,2375,0.0,12.0,True
23017,RealTimeInference,RegionA,RegionB,2126,2126,0.0,12.0,True
23060,RealTimeInference,RegionB,RegionA,2144,2144,0.0,12.0,True
23062,RealTimeInference,RegionD,RegionD,827,827,0.0,5.0,False
23070,RealTimeInference,RegionA,RegionA,2162,2162,0.0,5.0,False
23072,RealTimeInference,RegionB,RegionB,1668,1668,0.0,5.0,False
23147,RealTimeInference,RegionC,RegionC,1061,1061,0.0,5.0,False
23164,RealTimeInference,RegionB,RegionC,1297,1297,0.0,14.0,True
23182,RealTimeInference,RegionA,RegionB,1922,1922,0.0,12.0,True
23205,RealTimeInference,RegionC,RegionA,2208,2208,0.0,15.0,True
23282,RealTimeInference,RegionB,RegionA,149,149,0.0,12.0,True
23310,RealTimeInference,RegionC,RegionC,1887,1887,0.0,5.0,False
23311,RealTimeInference,RegionC,RegionA,277,277,0.0,15.0,True
23342,RealTimeInference,RegionB,RegionB,646,646,0.0,5.0,False
23351,RealTimeInference,RegionF,RegionE,221,221,0.0,18.0,True
23369,RealTimeInference,RegionC,RegionA,107,107,0.0,15.0,True
23397,RealTimeInference,RegionF,RegionE,820,820,0.0,18.0,True
23434,RealTimeInference,RegionB,RegionA,888,888,0.0,12.0,True
23455,RealTimeInference,RegionC,RegionB,2289,2289,0.0,14.0,True
23476,RealTimeInference,RegionA,RegionB,1405,1405,0.0,12.0,True
23488,RealTimeInference,RegionC,RegionC,2059,2059,0.0,5.0,False
23503,RealTimeInference,RegionA,RegionC,1577,1577,0.0,15.0,True
23516,RealTimeInference,RegionA,RegionA,2170,2170,0.0,5.0,False
23537,RealTimeInference,RegionA,RegionB,1820,1820,0.0,12.0,True
23547,RealTimeInference,RegionC,RegionB,2301,2301,0.0,14.0,True
23566,RealTimeInference,RegionC,RegionA,585,585,0.0,15.0,True
23576,RealTimeInference,RegionA,RegionA,1434,1434,0.0,5.0,False
23578,RealTimeInference,RegionB,RegionB,1202,1202,0.0,5.0,False
23579,RealTimeInference,RegionC,RegionC,823,823,0.0,5.0,False
23594,RealTimeInference,RegionA,RegionC,2332,2332,0.0,15.0,True
23597,RealTimeInference,RegionB,RegionA,2096,2096,0.0,12.0,True
23623,RealTimeInference,RegionB,RegionC,1930,1930,0.0,14.0,True
23644,RealTimeInference,RegionC,RegionA,982,982,0.0,15.0,True
23657,RealTimeInference,RegionB,RegionB,1424,1424,0.0,5.0,False
23725,RealTimeInference,RegionF,RegionF,2238,2238,0.0,5.0,False
23727,RealTimeInference,RegionA,RegionB,788,788,0.0,12.0,True
23728,RealTimeInference,RegionB,RegionB,1157,1157,0.0,5.0,False
23762,RealTimeInference,RegionB,RegionA,917,917,0.0,12.0,True
23908,RealTimeInference,RegionC,RegionA,1299,1299,0.0,15.0,True
23920,RealTimeInference,RegionC,RegionC,2351,2351,0.0,5.0,False
23934,RealTimeInference,RegionC,RegionA,1642,1642,0.0,15.0,True
23948,RealTimeInference,RegionF,RegionE,1046,1046,0.0,18.0,True
23956,RealTimeInference,RegionA,RegionA,1037,1037,0.0,5.0,False
23966,RealTimeInference,RegionC,RegionC,1117,1117,0.0,5.0,False
23967,RealTimeInference,RegionC,RegionA,714,714,0.0,15.0,True
24034,RealTimeInference,RegionA,RegionC,1551,1551,0.0,15.0,True
24046,RealTimeInference,RegionE,RegionE,1379,1379,0.0,5.0,False
24051,RealTimeInference,RegionC,RegionB,483,483,0.0,14.0,True
24080,RealTimeInference,RegionA,RegionC,1958,1958,0.0,15.0,True
24085,RealTimeInference,RegionC,RegionA,527,527,0.0,15.0,True
24099,RealTimeInference,RegionA,RegionA,1533,1533,0.0,5.0,False
24117,RealTimeInference,RegionC,RegionC,1461,1461,0.0,5.0,False
24146,RealTimeInference,RegionA,RegionB,2302,2302,0.0,12.0,True
24152,RealTimeInference,RegionA,RegionC,868,868,0.0,15.0,True
24170,RealTimeInference,RegionC,RegionB,895,895,0.0,14.0,True
24267,RealTimeInference,RegionB,RegionB,1950,1950,0.0,5.0,False
24317,RealTimeInference,RegionA,RegionC,1493,1493,0.0,15.0,True
24334,RealTimeInference,RegionC,RegionA,750,750,0.0,15.0,True
24339,RealTimeInference,RegionB,RegionB,1182,1182,0.0,5.0,False
24384,RealTimeInference,RegionB,RegionC,2156,2156,0.0,14.0,True
24385,RealTimeInference,RegionB,RegionC,626,626,0.0,14.0,True
24401,RealTimeInference,RegionA,RegionA,1128,1128,0.0,5.0,False
24403,RealTimeInference,RegionB,RegionB,172,172,0.0,5.0,False
24457,RealTimeInference,RegionB,RegionB,2234,2234,0.0,5.0,False
24463,RealTimeInference,RegionB,RegionC,1560,1560,0.0,14.0,True
24523,RealTimeInference,RegionC,RegionB,697,697,0.0,14.0,True
24527,RealTimeInference,RegionA,RegionA,1333,1333,0.0,5.0,False
24568,RealTimeInference,RegionB,RegionA,2378,2378,0.0,12.0,True
24611,RealTimeInference,RegionA,RegionB,1448,1448,0.0,12.0,True
24628,RealTimeInference,RegionC,RegionA,1273,1273,0.0,15.0,True
24682,RealTimeInference,RegionC,RegionC,625,625,0.0,5.0,False
24704,RealTimeInference,RegionA,RegionA,1958,1958,0.0,5.0,False
24731,RealTimeInference,RegionB,RegionC,1338,1338,0.0,14.0,True
24734,RealTimeInference,RegionC,RegionC,1569,1569,0.0,5.0,False
24759,RealTimeInference,RegionB,RegionA,1708,1708,0.0,12.0,True
24773,RealTimeInference,RegionC,RegionA,690,690,0.0,15.0,True
24817,RealTimeInference,RegionB,RegionB,500,500,0.0,5.0,False
24858,RealTimeInference,RegionC,RegionA,1731,1731,0.0,15.0,True
24878,RealTimeInference,RegionC,RegionC,393,393,0.0,5.0,False
24892,RealTimeInference,RegionD,RegionD,456,456,0.0,5.0,False
24938,RealTimeInference,RegionD,RegionD,1418,1418,0.0,5.0,False
24946,RealTimeInference,RegionA,RegionC,364,364,0.0,15.0,True
24947,RealTimeInference,RegionA,RegionA,614,614,0.0,5.0,False
24969,RealTimeInference,RegionB,RegionB,1292,1292,0.0,5.0,False
24976,RealTimeInference,RegionC,RegionC,142,142,0.0,5.0,False
25001,RealTimeInference,RegionB,RegionC,348,348,0.0,14.0,True
25014,RealTimeInference,RegionB,RegionA,864,864,0.0,12.0,True
25033,RealTimeInference,RegionB,RegionB,575,575,0.0,5.0,False
25050,RealTimeInference,RegionF,RegionF,914,914,0.0,5.0,False
25079,RealTimeInference,RegionB,RegionC,1520,1520,0.0,14.0,True
25089,RealTimeInference,RegionE,RegionF,409,409,0.0,18.0,True
25136,RealTimeInference,RegionA,RegionA,2328,2328,0.0,5.0,False
25153,RealTimeInference,RegionC,RegionA,479,479,0.0,15.0,True
25158,RealTimeInference,RegionB,RegionA,917,917,0.0,12.0,True
25228,RealTimeInference,RegionA,RegionB,2221,2221,0.0,12.0,True
25250,RealTimeInference,RegionB,RegionB,1952,1952,0.0,5.0,False
25313,RealTimeInference,RegionA,RegionC,13,13,0.0,15.0,True
25328,RealTimeInference,RegionB,RegionC,1746,1746,0.0,14.0,True
25330,RealTimeInference,RegionC,RegionA,1678,1678,0.0,15.0,True
25346,RealTimeInference,RegionA,RegionB,1720,1720,0.0,12.0,True
25370,RealTimeInference,RegionC,RegionA,1967,1967,0.0,15.0,True
25385,RealTimeInference,RegionA,RegionC,438,438,0.0,15.0,True
25391,RealTimeInference,RegionF,RegionF,336,336,0.0,5.0,False
25394,RealTimeInference,RegionB,RegionC,2305,2305,0.0,14.0,True
25409,RealTimeInference,RegionC,RegionB,1255,1255,0.0,14.0,True
25415,RealTimeInference,RegionB,RegionC,324,324,0.0,14.0,True
25427,RealTimeInference,RegionB,RegionC,1616,1616,0.0,14.0,True
25437,RealTimeInference,RegionF,RegionE,2074,2074,0.0,18.0,True
25453,RealTimeInference,RegionB,RegionB,1170,1170,0.0,5.0,False
25459,RealTimeInference,RegionA,RegionA,1017,1017,0.0,5.0,False
25461,RealTimeInference,RegionC,RegionC,1729,1729,0.0,5.0,False
25496,RealTimeInference,RegionF,RegionE,2259,2259,0.0,18.0,True
25505,RealTimeInference,RegionB,RegionC,1282,1282,0.0,14.0,True
25512,RealTimeInference,RegionB,RegionA,1240,1240,0.0,12.0,True
25532,RealTimeInference,RegionB,RegionA,1268,1268,0.0,12.0,True
25551,RealTimeInference,RegionB,RegionA,2280,2280,0.0,12.0,True
25615,RealTimeInference,RegionA,RegionB,2266,2266,0.0,12.0,True
25629,RealTimeInference,RegionA,RegionA,698,698,0.0,5.0,False
25645,RealTimeInference,RegionC,RegionA,609,609,0.0,15.0,True
25670,RealTimeInference,RegionB,RegionB,606,606,0.0,5.0,False
25690,RealTimeInference,RegionB,RegionA,1133,1133,0.0,12.0,True
25694,RealTimeInference,RegionA,RegionA,2185,2185,0.0,5.0,False
25736,RealTimeInference,RegionB,RegionB,772,772,0.0,5.0,False
25811,RealTimeInference,RegionA,RegionC,2334,2334,0.0,15.0,True
25814,RealTimeInference,RegionB,RegionA,628,628,0.0,12.0,True
25831,RealTimeInference,RegionA,RegionB,1461,1461,0.0,12.0,True
25837,RealTimeInference,RegionF,RegionE,2311,2311,0.0,18.0,True
25847,RealTimeInference,RegionB,RegionA,2307,2307,0.0,12.0,True
25868,RealTimeInference,RegionC,RegionB,1169,1169,0.0,14.0,True
25910,RealTimeInference,RegionA,RegionB,1366,1366,0.0,12.0,True
25939,RealTimeInference,RegionB,RegionA,1989,1989,0.0,12.0,True
25964,RealTimeInference,RegionA,RegionC,552,552,0.0,15.0,True
25965,RealTimeInference,RegionB,RegionC,2197,2197,0.0,14.0,True
25979,RealTimeInference,RegionB,RegionA,2291,2291,0.0,12.0,True
25990,RealTimeInference,RegionA,RegionC,1752,1752,0.0,15.0,True
26020,RealTimeInference,RegionC,RegionB,187,187,0.0,14.0,True
26031,RealTimeInference,RegionB,RegionA,1877,1877,0.0,12.0,True
26033,RealTimeInference,RegionC,RegionB,1270,1270,0.0,14.0,True
26038,RealTimeInference,RegionB,RegionC,1310,1310,0.0,14.0,True
26044,RealTimeInference,RegionB,RegionB,2082,2082,0.0,5.0,False
26061,RealTimeInference,RegionA,RegionB,1008,1008,0.0,12.0,True
26078,RealTimeInference,RegionC,RegionC,2088,2088,0.0,5.0,False
26080,RealTimeInference,RegionA,RegionA,2305,2305,0.0,5.0,False
26083,RealTimeInference,RegionB,RegionA,131,131,0.0,12.0,True
26088,RealTimeInference,RegionA,RegionA,2371,2371,0.0,5.0,False
26106,RealTimeInference,RegionF,RegionE,1083,1083,0.0,18.0,True
26110,RealTimeInference,RegionB,RegionB,1174,1174,0.0,5.0,False
26126,RealTimeInference,RegionA,RegionC,2142,2142,0.0,15.0,True
26152,RealTimeInference,RegionF,RegionF,13,13,0.0,5.0,False
26161,RealTimeInference,RegionB,RegionC,781,781,0.0,14.0,True
26172,RealTimeInference,RegionA,RegionB,2159,2159,0.0,12.0,True
26173,RealTimeInference,RegionA,RegionC,1637,1637,0.0,15.0,True
26182,RealTimeInference,RegionB,RegionA,1479,1479,0.0,12.0,True
26197,RealTimeInference,RegionC,RegionA,83,83,0.0,15.0,True
26226,RealTimeInference,RegionA,RegionB,1065,1065,0.0,12.0,True
26242,RealTimeInference,RegionC,RegionA,2353,2353,0.0,15.0,True
26255,RealTimeInference,RegionC,RegionA,784,784,0.0,15.0,True
26287,RealTimeInference,RegionB,RegionC,998,998,0.0,14.0,True
26346,RealTimeInference,RegionB,RegionB,1328,1328,0.0,5.0,False
26359,RealTimeInference,RegionB,RegionC,1203,1203,0.0,14.0,True
26418,RealTimeInference,RegionB,RegionC,1166,1166,0.0,14.0,True
26439,RealTimeInference,RegionC,RegionB,338,338,0.0,14.0,True
26457,RealTimeInference,RegionB,RegionB,2140,2140,0.0,5.0,False
